#TSV
#============Begin of sheet============
@Sheet=PlaySkillInfo-摩托艇
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数	costshiji	param1
100020401	1	摩托艇加速				0													10					开启耐力衰减	5						结束耐力衰减						
100020402	1	奥义				1														10000																	
#============End of sheet============

#============Begin of sheet============
@Sheet=PlayerSkillInfo-双剑
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	SkillSpecialAttack_Poison	SkillSpecialAttack_Sleep	SkillSpecialAttack_Paraylze	SkillSpecialAttack_Dynamite	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	增加鬼人槽	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数
101000105	9	（天赋）转身射击 蓄力LV1				0	弓主箭蓄力	扩散LV1	1	1005	1002	1		KuoSanLV1	0.4	0.23	1	1	1	1	1					当前瓶		弓瓶槽累积	4		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	9	（天赋）转身射击 蓄力LV1				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	10	（天赋）转身射击 蓄力LV1				0	弓主箭蓄力	扩散LV2	1	1005	1002	1		KuoSanLV2	0.4	0.30	1	1	1	1	1					当前瓶		弓瓶槽累积	4		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	10	（天赋）转身射击 蓄力LV1				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	11	（天赋）转身射击 蓄力LV1				0	弓主箭蓄力	扩散LV3	1	1005	1002	1		KuoSanLV3	0.4	0.27	1	1	1	1	1					当前瓶		弓瓶槽累积	4		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	11	（天赋）转身射击 蓄力LV1				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	12	（天赋）转身射击 蓄力LV1				0	弓主箭蓄力	扩散LV4	1	1005	1002	1		KuoSanLV4	0.4	0.32	1	1	1	1	1					当前瓶		弓瓶槽累积	4		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	12	（天赋）转身射击 蓄力LV1				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	13	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	贯通LV1	2	1003	1002	1		GuanTongLV1	1	0.77	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	13	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	14	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	贯通LV2	2	1003	1002	1		GuanTongLV2	1	0.90	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	14	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	15	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	贯通LV3	2	1003	1002	1		GuanTongLV3	1	0.85	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	15	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	16	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	贯通LV4	2	1003	1002	1		GuanTongLV4	1	1.05	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	16	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	17	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	连射LV1	2	1004	1002	1		LianSheLV1	1	1.65	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	17	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	18	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	连射LV2	2	1004	1002	1		LianSheLV2	1	1.10	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	18	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	19	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	连射LV3	2	1004	1002	1		LianSheLV3	1	0.94	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	19	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	20	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	连射LV4	2	1004	1002	1		LianSheLV4	1	0.83	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	20	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	21	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	扩散LV1	2	1005	1002	1		KuoSanLV1	1	0.59	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	21	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	22	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	扩散LV2	2	1005	1002	1		KuoSanLV2	1	0.79	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	22	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	23	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	扩散LV3	2	1005	1002	1		KuoSanLV3	1	0.67	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	23	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	24	（天赋）转身射击 蓄力LV2				0	弓主箭蓄力	扩散LV4	2	1005	1002	1		KuoSanLV4	1	0.80	1	1	1	1	1					当前瓶		弓瓶槽累积	6		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	24	（天赋）转身射击 蓄力LV2				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	25	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	贯通LV1	3	1003	1002	1		GuanTongLV1	1.5	1.17	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	25	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	26	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	贯通LV2	3	1003	1002	1		GuanTongLV2	1.5	1.21	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	26	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	27	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	贯通LV3	3	1003	1002	1		GuanTongLV3	1.5	1.37	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	27	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	28	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	贯通LV4	3	1003	1002	1		GuanTongLV4	1.5	1.37	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	28	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	29	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	连射LV1	3	1004	1002	1		LianSheLV1	1.5	2.28	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	29	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	30	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	连射LV2	3	1004	1002	1		LianSheLV2	1.5	1.67	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	30	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	31	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	连射LV3	3	1004	1002	1		LianSheLV3	1.5	1.39	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	31	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	32	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	连射LV4	3	1004	1002	1		LianSheLV4	1.5	1.24	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	32	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	33	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	扩散LV1	3	1005	1002	1		KuoSanLV1	1.5	0.87	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	33	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	34	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	扩散LV2	3	1005	1002	1		KuoSanLV2	1.5	1.13	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	34	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	35	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	扩散LV3	3	1005	1002	1		KuoSanLV3	1.5	1.01	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	35	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	36	（天赋）转身射击 蓄力LV3				0	弓主箭蓄力	扩散LV4	3	1005	1002	1		KuoSanLV4	1.5	1.18	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	36	（天赋）转身射击 蓄力LV3				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	37	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	贯通LV1	4	1003	1002	1		GuanTongLV1	2	1.46	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	37	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	38	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	贯通LV2	4	1003	1002	1		GuanTongLV2	2	1.79	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	38	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	39	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	贯通LV3	4	1003	1002	1		GuanTongLV3	2	1.76	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	39	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	40	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	贯通LV4	4	1003	1002	1		GuanTongLV4	2	1.98	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	40	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1003	1002	1																			DodgeEnd	下Buff	15000000						
101000105	41	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	连射LV1	4	1004	1002	1		LianSheLV1	2	3.20	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	41	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	42	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	连射LV2	4	1004	1002	1		LianSheLV2	2	2.04	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	42	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	43	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	连射LV3	4	1004	1002	1		LianSheLV3	2	1.85	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	43	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	44	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	连射LV4	4	1004	1002	1		LianSheLV4	2	1.71	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	44	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1004	1002	1																			DodgeEnd	下Buff	15000000						
101000105	45	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	扩散LV1	4	1005	1002	1		KuoSanLV1	2	1.11	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	45	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	46	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	扩散LV2	4	1005	1002	1		KuoSanLV2	2	1.47	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	46	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	47	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	扩散LV3	4	1005	1002	1		KuoSanLV3	2	1.31	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	47	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000105	48	（天赋）转身射击 蓄力LV4				0	弓主箭蓄力	扩散LV4	4	1005	1002	1		KuoSanLV4	2	1.56	1	1	1	1	1					当前瓶		弓瓶槽累积	10		DodgeStart	上Buff	15000000		下Buff	15000000			
101000105	48	（天赋）转身射击 蓄力LV4				0	存在Buff	19100003		1005	1002	1																			DodgeEnd	下Buff	15000000						
101000201	1	后跳				0	存在Buff	19000000			1												20					上Buff	15000000						下Buff	15000000			
101000201	1	后跳				0					1																	上Buff	10928						下Buff	10928			
101000202	1	repeat 后跳				0	耐力	20			1																	上Buff	15000000						下Buff	15000000			
101000202	1	repeat 后跳				0	存在Buff	19000000			1																	上Buff	10928						下Buff	10928			
101000211	1	蓄力后跳				0	存在Buff	19100001		1001	1												20					上Buff	15000000						下Buff	15000000			
101000211	1	蓄力后跳				0				1001	1																	上Buff	10964						下Buff	10964			
101000211	1	蓄力后跳				0				1001	1																	上Buff	10928						下Buff	10928			
101000211	2	蓄力后跳				0	存在Buff	19100001		1001	1												20					上Buff	15000000						下Buff	15000000			
101000211	2	蓄力后跳				0	存在Buff	19100002		1001	1																	上Buff	10964						下Buff	10964			
101000211	2	蓄力后跳				0				1001	1																	上Buff	10924						下Buff	10924			
101000211	2	蓄力后跳				0				1001	1																	上Buff	10928						下Buff	10928			
101000212	1	repeat 蓄力后跳				0	存在Buff	19100001		1001	1																	上Buff	15000000						下Buff	15000000			
101000212	1	repeat 蓄力后跳				0	耐力	20		1001	1																	上Buff	10964						下Buff	10964			
101000212	1	repeat 蓄力后跳				0				1001	1																	上Buff	10928						下Buff	10928			
101000212	2	repeat 蓄力后跳				0	存在Buff	19100001		1001	1																	上Buff	15000000						下Buff	15000000			
101000212	2	repeat 蓄力后跳				0	存在Buff	19100002		1001	1																	上Buff	10964						下Buff	10964			
101000212	2	repeat 蓄力后跳				0	耐力	20		1001	1																	上Buff	10924						下Buff	10924			
101000212	2	repeat 蓄力后跳				0				1001	1																	上Buff	10928						下Buff	10928			
101000301	1	左键蓄力				0				1001																		蓄力开始	1.6						蓄力结束	1100 2200 3300 9999999			
101000301	1	左键蓄力				0				1001																		上Buff	10925						下Buff	10925			
101000301	1	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	2	左键蓄力				0	存在Buff	19100002		1001																		蓄力开始	1.6						蓄力结束	1100 2200 3300 9999999			
101000301	2	左键蓄力				0				1001																		上Buff	10925						下Buff	10925			
101000301	2	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	2	左键蓄力				0				1001																		上Buff	10924						下Buff	10924			
101000301	3	左键蓄力				0	存在Buff	13020411		1001																		蓄力开始	1.6						蓄力结束	1000 2000 3000 9999999			
101000301	3	左键蓄力				0				1001																		上Buff	10925						下Buff	10925			
101000301	3	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	3	左键蓄力				0				1001																		上Buff	19014						下Buff	19014			
101000301	4	左键蓄力				0	存在Buff	13020411		1001																		蓄力开始	1.6						蓄力结束	1000 2000 3000 9999999			
101000301	4	左键蓄力				0	存在Buff	19100002		1001																		上Buff	10925						下Buff	10925			
101000301	4	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	4	左键蓄力				0				1001																		上Buff	10924						下Buff	10924			
101000301	4	左键蓄力				0				1001																		上Buff	19014						下Buff	19014			
101000301	5	左键蓄力				0	存在Buff	13020412		1001																		蓄力开始	1.6						蓄力结束	917 1833 2750 9999999			
101000301	5	左键蓄力				0				1001																		上Buff	10925						下Buff	10925			
101000301	5	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	5	左键蓄力				0				1001																		上Buff	19015						下Buff	19015			
101000301	6	左键蓄力				0	存在Buff	13020412		1001																		蓄力开始	1.6						蓄力结束	917 1833 2750 9999999			
101000301	6	左键蓄力				0	存在Buff	19100002		1001																		上Buff	10925						下Buff	10925			
101000301	6	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	6	左键蓄力				0				1001																		上Buff	10924						下Buff	10924			
101000301	6	左键蓄力				0				1001																		上Buff	19015						下Buff	19015			
101000301	7	左键蓄力				0	存在Buff	13020413		1001																		蓄力开始	1.6						蓄力结束	827 1654 2481 9999999			
101000301	7	左键蓄力				0				1001																		上Buff	10925						下Buff	10925			
101000301	7	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	7	左键蓄力				0				1001																		上Buff	19016						下Buff	19016			
101000301	8	左键蓄力				0	存在Buff	13020413		1001																		蓄力开始	1.6						蓄力结束	827 1654 2481 9999999			
101000301	8	左键蓄力				0	存在Buff	19100002		1001																		上Buff	10925						下Buff	10925			
101000301	8	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	8	左键蓄力				0				1001																		上Buff	10924						下Buff	10924			
101000301	8	左键蓄力				0				1001																		上Buff	19016						下Buff	19016			
101000301	9	左键蓄力				0	存在Buff	13020414		1001																		蓄力开始	1.6						蓄力结束	1222 2444 3667 9999999			
101000301	9	左键蓄力				0				1001																		上Buff	10925						下Buff	10925			
101000301	9	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	9	左键蓄力				0				1001																		上Buff	19017						下Buff	19017			
101000301	10	左键蓄力				0	存在Buff	13020414		1001																		蓄力开始	1.6						蓄力结束	1222 2444 3667 9999999			
101000301	10	左键蓄力				0	存在Buff	19100002		1001																		上Buff	10925						下Buff	10925			
101000301	10	左键蓄力				0				1001																		上Buff	10964						下Buff	10964			
101000301	10	左键蓄力				0				1001																		上Buff	10924						下Buff	10924			
101000301	10	左键蓄力				0				1001																		上Buff	19017						下Buff	19017			
101000311	1	右键蓄力				0					1010																	蓄力开始	2.66						蓄力结束	1100 2200 3300 9999999			
101000311	1	右键蓄力				0					1010																	上Buff	10926						下Buff	10926			
