#TSV
#============Begin of sheet============
@Sheet=时装武器
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	宠物类型需求	性别需求	近远程类型	攻击力	回旋镖物理攻击系数	防御力	生命力	会心等级	行动力	观察力	负荷力	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水耐性	火耐性	雷耐性	龙耐性	冰耐性	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	可否被偷窃	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	排序参数	商城索引ID	解绑道具	解绑道具数量
92187	牛队友武器	艾露365天时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	4	ep_p_ma_044_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701461	701461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92188	牛队友武器	艾露永久时装<BR>猪队友坑你吐血，牛队友带你超神。在东方神话中，正是得此黄牛帮助，牛郎才娶得天仙织女。	1	4	ep_p_ma_044_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701461	701461	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92189	月中兔武器	艾露7天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	4	ep_p_ma_045_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701471	701471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92190	月中兔武器	艾露30天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	4	ep_p_ma_045_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701471	701471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92191	月中兔武器	艾露365天时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	4	ep_p_ma_045_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701471	701471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92192	月中兔武器	艾露永久时装<BR>月中兔，也叫玉兔。在东方中秋佳节时，这只小白兔便成为了节日吉祥物。	1	4	ep_p_ma_045_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701471	701471	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92193	异星喵武器	艾露7天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	4	ep_p_ma_046_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701481	701481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92194	异星喵武器	艾露30天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	4	ep_p_ma_046_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701481	701481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92195	异星喵武器	艾露365天时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	4	ep_p_ma_046_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701481	701481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92196	异星喵武器	艾露永久时装<BR>随巨大陨石从天而降的神秘护甲，不过这样的尺码，刚刚好给艾露猫穿，有一点怕怕的萌呢。	1	4	ep_p_ma_046_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701481	701481	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92197	白龙喵武器	艾露7天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	4	ep_p_ma_048_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	604800		701491	701491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92198	白龙喵武器	艾露30天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	4	ep_p_ma_048_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	2592000		701491	701491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92199	白龙喵武器	艾露365天时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	4	ep_p_ma_048_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	0	31536000		701491	701491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
92200	白龙喵武器	艾露永久时装<BR>来自神秘喵星球的的小白龙喵，脚踩祥云，手持龙珠，上天入海无所不能。	1	4	ep_p_ma_048_3	1	4	4	3	3	2	0	0	1	0	0	1000	0	1	92000	0		701491	701491	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0				
#============End of sheet============

#============Begin of sheet============
@Sheet=时装防具
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	宠物类型需求	性别需求	近远程类型	攻击力	回旋镖物理攻击系数	防御力	生命力	会心等级	行动力	观察力	负荷力	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水耐性	火耐性	雷耐性	龙耐性	冰耐性	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	可否被偷窃	排序参数	商城索引ID	解绑道具	解绑道具数量
93000	精兵喵斗气盔	艾露猫的头部防具，由特殊的金属材料锻造制成，可以抵挡各种怪物的攻击。	1	1	airo_ep_6_hm	1	1	4	3	1	2	0	0	1	0	0	1000	50	1	93000	0		710091	710091	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1060	1	0	0	0	0	0	0	0	0	0	0	0				
93001	勇士喵斗气盔	艾露猫的头部防具，部件均经过特殊的研磨和熔炼制成，将防御性能发挥到极致。	1	2	airo_ep_6_hm	1	2	4	3	1	2	0	0	1	0	0	1000	50	1	93000	0		710092	710092	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1063	1	0	0	0	0	0	0	0	0	0	0	0				
93002	将军喵斗气盔	艾露猫的头部防具，熔炼时加入了罕见的金属素材，可以保证艾露猫毫无后顾之忧地配合猎人狩猎。	1	3	airo_ep_6_hm	1	3	4	3	1	2	0	0	1	0	0	1000	50	1	93000	0		710093	710093	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1066	1	0	0	0	0	0	0	0	0	0	0	0				
93003	大将军喵斗气盔	艾露猫的头部防具，经过数倍时间的锻造和熔炼，防御性能独一无二，只有优秀的艾露猫才有资格穿戴。	1	4	airo_ep_6_hm	1	4	4	3	1	2	0	0	1	0	0	1000	50	1	93000	0		710094	710094	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1069	1	0	0	0	0	0	0	0	0	0	0	0				
93004	精兵喵斗气甲	艾露猫的身体防具，由特殊的金属材料锻造制成，可以抵挡各种怪物的攻击。	1	1	airo_ep_6_am	1	1	4	3	2	2	0	0	1	0	0	1000	50	1	93000	0		720091	720091	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1060	1	0	0	0	0	0	0	0	0	0	0	0				
93005	勇士喵斗气甲	艾露猫的身体防具，部件均经过特殊的研磨和熔炼制成，将防御性能发挥到极致。	1	2	airo_ep_6_am	1	2	4	3	2	2	0	0	1	0	0	1000	50	1	93000	0		720092	720092	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1063	1	0	0	0	0	0	0	0	0	0	0	0				
93006	将军喵斗气甲	艾露猫的身体防具，熔炼时加入了罕见的金属素材，可以保证艾露猫毫无后顾之忧地配合猎人狩猎。	1	3	airo_ep_6_am	1	3	4	3	2	2	0	0	1	0	0	1000	50	1	93000	0		720093	720093	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1066	1	0	0	0	0	0	0	0	0	0	0	0				
93007	大将军喵斗气甲	艾露猫的身体防具，经过数倍时间的锻造和熔炼，防御性能独一无二，只有优秀的艾露猫才有资格穿戴。	1	4	airo_ep_6_am	1	4	4	3	2	2	0	0	1	0	0	1000	50	1	93000	0		720094	720094	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1069	1	0	0	0	0	0	0	0	0	0	0	0				
93008	TGC特别定制头盔	为了纪念TGC而特别设计的头盔，外形独特，具有100%的回头率。	1	2	airo_ep_7_hm	1	2	4	3	1	2	0	0	1	0	0	1000	50	1	93000	0		711001	711001	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93009	TGC特别定制护甲	为了纪念TGC而特别设计的护甲，外形独特，具有100%的回头率。	1	2	airo_ep_7_am	1	2	4	3	2	2	0	0	1	0	0	1000	50	1	93000	0		721001	721001	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93010	极限猫猫头盔	对于陪伴主人一起挑战极限的艾露猫们，我们同样给予这最高的褒奖。——梅杰波尔坦猎人公会	1	2	airo_ep_7_hm	1	2	4	3	1	2	0	0	1	0	0	1000	50	1	93000	0		710991	710991	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93011	极限猫猫护甲	对于陪伴主人一起挑战极限的艾露猫们，我们同样给予这最高的褒奖。——梅杰波尔坦猎人公会	1	2	airo_ep_7_am	1	2	4	3	2	2	0	0	1	0	0	1000	50	1	93000	0		720991	720991	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93020	发条喵头盔	艾露7天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711011	711011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93021	发条喵头盔	艾露30天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711011	711011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93022	发条喵头盔	艾露365天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711011	711011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93023	发条喵头盔	艾露永久时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711011	711011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93025	发条喵护甲	艾露7天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721011	721011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93026	发条喵护甲	艾露30天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721011	721011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93027	发条喵护甲	艾露365天时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721011	721011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93028	发条喵护甲	艾露永久时装<BR>使用炼金材料精心锻造的发条喵套装，穿上后铜墙铁壁，再也不怕野猪王了^＾	1	2	ep_p_ma_014_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721011	721011	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93030	武士喵兜	艾露7天时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711021	711021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93031	武士喵兜	艾露30天时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711021	711021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93032	武士喵兜	艾露365天时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711021	711021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93033	武士喵兜	艾露永久时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711021	711021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93035	武士喵服	艾露7天时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721021	721021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93036	武士喵服	艾露30天时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721021	721021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93037	武士喵服	艾露365天时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721021	721021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93038	武士喵服	艾露永久时装<BR>据说是西奇国武士的着装，艾露猫穿上之后，也能感受到作为一个武士的尊严	1	2	ep_p_ma_018_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721021	721021	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93040	报喜喵头盔	艾露7天时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711041	711041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93041	报喜喵头盔	艾露30天时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711041	711041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93042	报喜喵头盔	艾露365天时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711041	711041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93043	报喜喵头盔	艾露永久时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	93000	0		711041	711041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93045	报喜喵护甲	艾露7天时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	604800		721041	721041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93046	报喜喵护甲	艾露30天时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	2592000		721041	721041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93047	报喜喵护甲	艾露365天时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	0	31536000		721041	721041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93048	报喜喵护甲	艾露永久时装<BR>喜鹊是吉祥的象征，穿上喜鹊装的艾露猫可以给主人带来好运气。	1	2	ep_p_ma_010_2	1	2	4	3	2	2	0	0	1	0	0	1000	0	1	93000	0		721041	721041	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93050	盛装喵头盔	艾露7天时装<BR>为了衬托高贵的主人，今天，我也要盛装出席，闪亮登场！	1	2	ep_p_ma_027_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	604800		711051	711051	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93051	盛装喵头盔	艾露30天时装<BR>为了衬托高贵的主人，今天，我也要盛装出席，闪亮登场！	1	2	ep_p_ma_027_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	2592000		711051	711051	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
93052	盛装喵头盔	艾露365天时装<BR>为了衬托高贵的主人，今天，我也要盛装出席，闪亮登场！	1	2	ep_p_ma_027_1	1	2	4	3	1	2	0	0	1	0	0	1000	0	1	0	31536000		711051	711051	1	0	0	0	0	0	0	0	0	0	0	1	战斗宠物			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
