#TSV
#============Begin of sheet============
@Sheet=EquipRelation
装备ID	关联属性1	关联属性2	关联属性3	关联属性4	关联属性5	关联属性6	随机关联属性组1	概率1	随机关联属性组2	概率2	随机关联属性组3	概率3	随机关联属性组4	概率4	随机关联属性组5	概率5	随机关联属性组6	概率6
75000	0	0	0	0	0	0	1	100	2	5		0	0	0	0	0	0	0
75001	0	0	0	0	0	0	1	100	2	5		0						
75002	0	0	0	0	0	0	1	100	2	5		0						
75003	0	0	0	0	0	0	1	100	2	5		0						
75004	0	0	0	0	0	0	1	100	2	5		0						
75005	0	0	0	0	0	0	1	100	2	5		0						
75006	0	0	0	0	0	0	1	100	2	5		0						
75007	0	0	0	0	0	0	1	100	2	5		0						
75008	0	0	0	0	0	0	1	100	2	5		0						
75009	0	0	0	0	0	0	1	100	2	10		0						
75010	0	0	0	0	0	0	1	100	2	10		0						
75011	0	0	0	0	0	0	1	100	2	10		0						
75012	0	0	0	0	0	0	1	100	2	10		0						
75013	0	0	0	0	0	0	1	100	2	10		0						
75014	0	0	0	0	0	0	1	100	2	10		0						
75015	0	0	0	0	0	0	1	100	2	10		0						
75016	0	0	0	0	0	0	1	100	2	10		0						
75017	0	0	0	0	0	0	1	100	2	10		0						
75018	0	0	0	0	0	0	1	100	2	10		0						
75019	0	0	0	0	0	0	1	100	2	10		0						
75020	0	0	0	0	0	0	1	100	2	10		0						
75021	0	0	0	0	0	0	1	100	2	20		0						
75022	0	0	0	0	0	0	1	100	2	5		0						
75023	0	0	0	0	0	0	1	100	2	5		0						
75024	0	0	0	0	0	0	1	100	2	5		0						
75025	0	0	0	0	0	0	1	100	2	5		0						
75026	0	0	0	0	0	0	1	100	2	5		0						
75027	0	0	0	0	0	0	1	100	2	5		0						
75028	0	0	0	0	0	0	1	100	2	5		0						
75029	0	0	0	0	0	0	1	100	2	5		0						
75030	0	0	0	0	0	0	1	100	2	5		0						
75031	0	0	0	0	0	0	1	100	2	10		0						
75032	0	0	0	0	0	0	1	100	2	10		0						
75033	0	0	0	0	0	0	1	100	2	10		0						
75034	0	0	0	0	0	0	1	100	2	10		0						
75035	0	0	0	0	0	0	1	100	2	10		0						
75036	0	0	0	0	0	0	1	100	2	10		0						
75037	0	0	0	0	0	0	1	100	2	10		0						
75038	0	0	0	0	0	0	1	100	2	10		0						
75039	0	0	0	0	0	0	1	100	2	10		0						
75040	0	0	0	0	0	0	1	100	2	10		0						
75041	0	0	0	0	0	0	1	100	2	10		0						
75042	0	0	0	0	0	0	1	100	2	10		0						
75043	0	0	0	0	0	0	1	100	2	20		0						
75044	0	0	0	0	0	0	1	100	2	15		0						
#============End of sheet============

#============Begin of sheet============
@Sheet=EquipRelationAttr
关联属性编号	关联属性组	关联属性概率	生效条件类型	生效条件参数1	生效条件参数2	效果BUFF1	效果BUFF2	效果BUFF3	效果BUFF4	效果BUFF5	属性名称	属性说明	index	装备（R2）	远程（R2）
819	1	100	2	28	19						火事场力+2	【饥饿感】超过19，获得效果：火事场力+2	51		
820	1	100	2	29	14						火事场力+2	【体术】超过14，获得效果：火事场力+2	51		
821	1	100	2	35	14						火事场力+2	【团队之星】超过14，获得效果：火事场力+2	51		
822	1	100	2	36	14						火事场力+2	【高速设置】超过14，获得效果：火事场力+2	51		
823	1	100	2	37	14						火事场力+2	【通常弹强化】超过14，获得效果：火事场力+2	51		
824	1	100	2	38	14						火事场力+2	【震地减轻】超过14，获得效果：火事场力+2	51		
825	1	100	2	39	19						火事场力+2	【强韧】超过19，获得效果：火事场力+2	51		
826	1	100	2	40	14						火事场力+2	【荷尔蒙】超过14，获得效果：火事场力+2	51		
827	1	100	2	42	14						火事场力+2	【眠弹追加】超过14，获得效果：火事场力+2	51		
828	1	100	2	43	14						火事场力+2	【气息】超过14，获得效果：火事场力+2	51		
829	1	100	2	47	14						火事场力+2	【耐力回复】超过14，获得效果：火事场力+2	51		
830	1	100	2	49	14						火事场力+2	【麻弹追加】超过14，获得效果：火事场力+2	51		
831	1	100	2	50	14						火事场力+2	【根性】超过14，获得效果：火事场力+2	51		
832	1	100	2	51	14						火事场力+2	【挑战者】超过14，获得效果：火事场力+2	51		
833	1	100	2	52	14						火事场力+2	【抗菌】超过14，获得效果：火事场力+2	51		
834	1	100	2	55	12						火事场力+2	【耐泥雪】超过12，获得效果：火事场力+2	51		
835	1	100	2	61	14						火事场力+2	【广域化】超过14，获得效果：火事场力+2	51		
836	1	100	2	63	14						火事场力+2	【贯通强化】超过14，获得效果：火事场力+2	51		
837	1	100	2	66	14						火事场力+2	【毒弹追加】超过14，获得效果：火事场力+2	51		
838	1	100	2	69	8						火事场力+2	【采集】超过8，获得效果：火事场力+2	51		
839	1	100	2	70	14						火事场力+2	【散射强化】超过14，获得效果：火事场力+2	51		
840	1	100	2	74	8						火事场力+2	【猎人生活】超过8，获得效果：火事场力+2	51		
841	1	200	2	5	7						气绝减半	【速食】超过7，获得效果：气绝减半	68		
842	1	200	2	9	18						气绝减半	【千里眼】超过18，获得效果：气绝减半	68		
843	1	200	2	11	13						气绝减半	【观察眼】超过13，获得效果：气绝减半	68		
844	1	200	2	15	13						气绝减半	【回复力】超过13，获得效果：气绝减半	68		
845	1	200	2	19	18						气绝减半	【加护】超过18，获得效果：气绝减半	68		
846	1	200	2	20	7						气绝减半	【全抗增加】超过7，获得效果：气绝减半	68		
847	1	200	2	23	18						气绝减半	【气候】超过18，获得效果：气绝减半	68		
848	1	200	2	25	13						气绝减半	【一起吃】超过13，获得效果：气绝减半	68		
849	1	200	2	28	18						气绝减半	【饥饿感】超过18，获得效果：气绝减半	68		
850	1	200	2	29	13						气绝减半	【体术】超过13，获得效果：气绝减半	68		
851	1	200	2	35	13						气绝减半	【团队之星】超过13，获得效果：气绝减半	68		
852	1	200	2	36	13						气绝减半	【高速设置】超过13，获得效果：气绝减半	68		
853	1	200	2	37	13						气绝减半	【通常弹强化】超过13，获得效果：气绝减半	68		
854	1	200	2	38	13						气绝减半	【震地减轻】超过13，获得效果：气绝减半	68		
855	1	200	2	39	18						气绝减半	【强韧】超过18，获得效果：气绝减半	68		
856	1	200	2	40	13						气绝减半	【荷尔蒙】超过13，获得效果：气绝减半	68		
857	1	200	2	42	13						气绝减半	【眠弹追加】超过13，获得效果：气绝减半	68		
858	1	200	2	43	13						气绝减半	【气息】超过13，获得效果：气绝减半	68		
859	1	200	2	47	13						气绝减半	【耐力回复】超过13，获得效果：气绝减半	68		
860	1	200	2	49	13						气绝减半	【麻弹追加】超过13，获得效果：气绝减半	68		
861	1	200	2	50	13						气绝减半	【根性】超过13，获得效果：气绝减半	68		
862	1	200	2	51	13						气绝减半	【挑战者】超过13，获得效果：气绝减半	68		
863	1	200	2	52	13						气绝减半	【抗菌】超过13，获得效果：气绝减半	68		
864	1	200	2	55	11						气绝减半	【耐泥雪】超过11，获得效果：气绝减半	68		
865	1	200	2	61	13						气绝减半	【广域化】超过13，获得效果：气绝减半	68		
866	1	200	2	63	13						气绝减半	【贯通强化】超过13，获得效果：气绝减半	68		
867	1	200	2	66	13						气绝减半	【毒弹追加】超过13，获得效果：气绝减半	68		
868	1	200	2	69	7						气绝减半	【采集】超过7，获得效果：气绝减半	68		
869	1	200	2	70	13						气绝减半	【散射强化】超过13，获得效果：气绝减半	68		
870	1	200	2	74	7						气绝减半	【猎人生活】超过7，获得效果：气绝减半	68		
871	1	100	2	5	8						气绝免疫	【速食】超过8，获得效果：气绝免疫	69		
872	1	100	2	9	19						气绝免疫	【千里眼】超过19，获得效果：气绝免疫	69		
873	1	100	2	11	14						气绝免疫	【观察眼】超过14，获得效果：气绝免疫	69		
874	1	100	2	15	14						气绝免疫	【回复力】超过14，获得效果：气绝免疫	69		
875	1	100	2	19	19						气绝免疫	【加护】超过19，获得效果：气绝免疫	69		
876	1	100	2	20	8						气绝免疫	【全抗增加】超过8，获得效果：气绝免疫	69		
877	1	100	2	23	19						气绝免疫	【气候】超过19，获得效果：气绝免疫	69		
878	1	100	2	25	14						气绝免疫	【一起吃】超过14，获得效果：气绝免疫	69		
879	1	100	2	28	19						气绝免疫	【饥饿感】超过19，获得效果：气绝免疫	69		
880	1	100	2	29	14						气绝免疫	【体术】超过14，获得效果：气绝免疫	69		
881	1	100	2	35	14						气绝免疫	【团队之星】超过14，获得效果：气绝免疫	69		
882	1	100	2	36	14						气绝免疫	【高速设置】超过14，获得效果：气绝免疫	69		
883	1	100	2	37	14						气绝免疫	【通常弹强化】超过14，获得效果：气绝免疫	69		
884	1	100	2	38	14						气绝免疫	【震地减轻】超过14，获得效果：气绝免疫	69		
885	1	100	2	39	19						气绝免疫	【强韧】超过19，获得效果：气绝免疫	69		
886	1	100	2	40	14						气绝免疫	【荷尔蒙】超过14，获得效果：气绝免疫	69		
887	1	100	2	42	14						气绝免疫	【眠弹追加】超过14，获得效果：气绝免疫	69		
888	1	100	2	43	14						气绝免疫	【气息】超过14，获得效果：气绝免疫	69		
889	1	100	2	47	14						气绝免疫	【耐力回复】超过14，获得效果：气绝免疫	69		
890	1	100	2	49	14						气绝免疫	【麻弹追加】超过14，获得效果：气绝免疫	69		
891	1	100	2	50	14						气绝免疫	【根性】超过14，获得效果：气绝免疫	69		
892	1	100	2	51	14						气绝免疫	【挑战者】超过14，获得效果：气绝免疫	69		
893	1	100	2	52	14						气绝免疫	【抗菌】超过14，获得效果：气绝免疫	69		
894	1	100	2	55	12						气绝免疫	【耐泥雪】超过12，获得效果：气绝免疫	69		
895	1	100	2	61	14						气绝免疫	【广域化】超过14，获得效果：气绝免疫	69		
896	1	100	2	63	14						气绝免疫	【贯通强化】超过14，获得效果：气绝免疫	69		
897	1	100	2	66	14						气绝免疫	【毒弹追加】超过14，获得效果：气绝免疫	69		
898	1	100	2	69	8						气绝免疫	【采集】超过8，获得效果：气绝免疫	69		
899	1	100	2	70	14						气绝免疫	【散射强化】超过14，获得效果：气绝免疫	69		
900	1	100	2	74	8						气绝免疫	【猎人生活】超过8，获得效果：气绝免疫	69		
901	1	200	2	5	7						状态异常攻击+1	【速食】超过7，获得效果：状态异常攻击+1	74		
902	1	200	2	9	18						状态异常攻击+1	【千里眼】超过18，获得效果：状态异常攻击+1	74		
903	1	200	2	11	13						状态异常攻击+1	【观察眼】超过13，获得效果：状态异常攻击+1	74		
904	1	200	2	15	13						状态异常攻击+1	【回复力】超过13，获得效果：状态异常攻击+1	74		
905	1	200	2	19	18						状态异常攻击+1	【加护】超过18，获得效果：状态异常攻击+1	74		
906	1	200	2	20	7						状态异常攻击+1	【全抗增加】超过7，获得效果：状态异常攻击+1	74		
907	1	200	2	23	18						状态异常攻击+1	【气候】超过18，获得效果：状态异常攻击+1	74		
908	1	200	2	25	13						状态异常攻击+1	【一起吃】超过13，获得效果：状态异常攻击+1	74		
909	1	200	2	28	18						状态异常攻击+1	【饥饿感】超过18，获得效果：状态异常攻击+1	74		
910	1	200	2	29	13						状态异常攻击+1	【体术】超过13，获得效果：状态异常攻击+1	74		
911	1	200	2	35	13						状态异常攻击+1	【团队之星】超过13，获得效果：状态异常攻击+1	74		
912	1	200	2	36	13						状态异常攻击+1	【高速设置】超过13，获得效果：状态异常攻击+1	74		
913	1	200	2	37	13						状态异常攻击+1	【通常弹强化】超过13，获得效果：状态异常攻击+1	74		
914	1	200	2	38	13						状态异常攻击+1	【震地减轻】超过13，获得效果：状态异常攻击+1	74		
915	1	200	2	39	18						状态异常攻击+1	【强韧】超过18，获得效果：状态异常攻击+1	74		
916	1	200	2	40	13						状态异常攻击+1	【荷尔蒙】超过13，获得效果：状态异常攻击+1	74		
917	1	200	2	42	13						状态异常攻击+1	【眠弹追加】超过13，获得效果：状态异常攻击+1	74		
918	1	200	2	43	13						状态异常攻击+1	【气息】超过13，获得效果：状态异常攻击+1	74		
919	1	200	2	47	13						状态异常攻击+1	【耐力回复】超过13，获得效果：状态异常攻击+1	74		
920	1	200	2	49	13						状态异常攻击+1	【麻弹追加】超过13，获得效果：状态异常攻击+1	74		
921	1	200	2	50	13						状态异常攻击+1	【根性】超过13，获得效果：状态异常攻击+1	74		
922	1	200	2	51	13						状态异常攻击+1	【挑战者】超过13，获得效果：状态异常攻击+1	74		
923	1	200	2	52	13						状态异常攻击+1	【抗菌】超过13，获得效果：状态异常攻击+1	74		
924	1	200	2	55	11						状态异常攻击+1	【耐泥雪】超过11，获得效果：状态异常攻击+1	74		
925	1	200	2	61	13						状态异常攻击+1	【广域化】超过13，获得效果：状态异常攻击+1	74		
926	1	200	2	63	13						状态异常攻击+1	【贯通强化】超过13，获得效果：状态异常攻击+1	74		
927	1	200	2	66	13						状态异常攻击+1	【毒弹追加】超过13，获得效果：状态异常攻击+1	74		
928	1	200	2	69	7						状态异常攻击+1	【采集】超过7，获得效果：状态异常攻击+1	74		
929	1	200	2	70	13						状态异常攻击+1	【散射强化】超过13，获得效果：状态异常攻击+1	74		
930	1	200	2	74	7						状态异常攻击+1	【猎人生活】超过7，获得效果：状态异常攻击+1	74		
931	1	100	2	5	8						状态异常攻击+2	【速食】超过8，获得效果：状态异常攻击+2	75		
932	1	100	2	9	19						状态异常攻击+2	【千里眼】超过19，获得效果：状态异常攻击+2	75		
933	1	100	2	11	14						状态异常攻击+2	【观察眼】超过14，获得效果：状态异常攻击+2	75		
934	1	100	2	15	14						状态异常攻击+2	【回复力】超过14，获得效果：状态异常攻击+2	75		
935	1	100	2	19	19						状态异常攻击+2	【加护】超过19，获得效果：状态异常攻击+2	75		
936	1	100	2	20	8						状态异常攻击+2	【全抗增加】超过8，获得效果：状态异常攻击+2	75		
937	1	100	2	23	19						状态异常攻击+2	【气候】超过19，获得效果：状态异常攻击+2	75		
938	1	100	2	25	14						状态异常攻击+2	【一起吃】超过14，获得效果：状态异常攻击+2	75		
939	1	100	2	28	19						状态异常攻击+2	【饥饿感】超过19，获得效果：状态异常攻击+2	75		
940	1	100	2	29	14						状态异常攻击+2	【体术】超过14，获得效果：状态异常攻击+2	75		
941	1	100	2	35	14						状态异常攻击+2	【团队之星】超过14，获得效果：状态异常攻击+2	75		
942	1	100	2	36	14						状态异常攻击+2	【高速设置】超过14，获得效果：状态异常攻击+2	75		
943	1	100	2	37	14						状态异常攻击+2	【通常弹强化】超过14，获得效果：状态异常攻击+2	75		
944	1	100	2	38	14						状态异常攻击+2	【震地减轻】超过14，获得效果：状态异常攻击+2	75		
945	1	100	2	39	19						状态异常攻击+2	【强韧】超过19，获得效果：状态异常攻击+2	75		
946	1	100	2	40	14						状态异常攻击+2	【荷尔蒙】超过14，获得效果：状态异常攻击+2	75		
947	1	100	2	42	14						状态异常攻击+2	【眠弹追加】超过14，获得效果：状态异常攻击+2	75		
948	1	100	2	43	14						状态异常攻击+2	【气息】超过14，获得效果：状态异常攻击+2	75		
949	1	100	2	47	14						状态异常攻击+2	【耐力回复】超过14，获得效果：状态异常攻击+2	75		
950	1	100	2	49	14						状态异常攻击+2	【麻弹追加】超过14，获得效果：状态异常攻击+2	75		
951	1	100	2	50	14						状态异常攻击+2	【根性】超过14，获得效果：状态异常攻击+2	75		
952	1	100	2	51	14						状态异常攻击+2	【挑战者】超过14，获得效果：状态异常攻击+2	75		
953	1	100	2	52	14						状态异常攻击+2	【抗菌】超过14，获得效果：状态异常攻击+2	75		
954	1	100	2	55	12						状态异常攻击+2	【耐泥雪】超过12，获得效果：状态异常攻击+2	75		
955	1	100	2	61	14						状态异常攻击+2	【广域化】超过14，获得效果：状态异常攻击+2	75		
956	1	100	2	63	14						状态异常攻击+2	【贯通强化】超过14，获得效果：状态异常攻击+2	75		
957	1	100	2	66	14						状态异常攻击+2	【毒弹追加】超过14，获得效果：状态异常攻击+2	75		
958	1	100	2	69	8						状态异常攻击+2	【采集】超过8，获得效果：状态异常攻击+2	75		
959	1	100	2	70	14						状态异常攻击+2	【散射强化】超过14，获得效果：状态异常攻击+2	75		
960	1	100	2	74	8						状态异常攻击+2	【猎人生活】超过8，获得效果：状态异常攻击+2	75		
961	1	200	2	5	7						睡眠时间减半	【速食】超过7，获得效果：睡眠时间减半	86		
962	1	200	2	9	18						睡眠时间减半	【千里眼】超过18，获得效果：睡眠时间减半	86		
963	1	200	2	11	13						睡眠时间减半	【观察眼】超过13，获得效果：睡眠时间减半	86		
964	1	200	2	15	13						睡眠时间减半	【回复力】超过13，获得效果：睡眠时间减半	86		
965	1	200	2	19	18						睡眠时间减半	【加护】超过18，获得效果：睡眠时间减半	86		
966	1	200	2	20	7						睡眠时间减半	【全抗增加】超过7，获得效果：睡眠时间减半	86		
967	1	200	2	23	18						睡眠时间减半	【气候】超过18，获得效果：睡眠时间减半	86		
968	1	200	2	25	13						睡眠时间减半	【一起吃】超过13，获得效果：睡眠时间减半	86		
969	1	200	2	28	18						睡眠时间减半	【饥饿感】超过18，获得效果：睡眠时间减半	86		
970	1	200	2	29	13						睡眠时间减半	【体术】超过13，获得效果：睡眠时间减半	86		
971	1	200	2	35	13						睡眠时间减半	【团队之星】超过13，获得效果：睡眠时间减半	86		
972	1	200	2	36	13						睡眠时间减半	【高速设置】超过13，获得效果：睡眠时间减半	86		
973	1	200	2	37	13						睡眠时间减半	【通常弹强化】超过13，获得效果：睡眠时间减半	86		
974	1	200	2	38	13						睡眠时间减半	【震地减轻】超过13，获得效果：睡眠时间减半	86		
975	1	200	2	39	18						睡眠时间减半	【强韧】超过18，获得效果：睡眠时间减半	86		
976	1	200	2	40	13						睡眠时间减半	【荷尔蒙】超过13，获得效果：睡眠时间减半	86		
977	1	200	2	42	13						睡眠时间减半	【眠弹追加】超过13，获得效果：睡眠时间减半	86		
978	1	200	2	43	13						睡眠时间减半	【气息】超过13，获得效果：睡眠时间减半	86		
979	1	200	2	47	13						睡眠时间减半	【耐力回复】超过13，获得效果：睡眠时间减半	86		
980	1	200	2	49	13						睡眠时间减半	【麻弹追加】超过13，获得效果：睡眠时间减半	86		
981	1	200	2	50	13						睡眠时间减半	【根性】超过13，获得效果：睡眠时间减半	86		
982	1	200	2	51	13						睡眠时间减半	【挑战者】超过13，获得效果：睡眠时间减半	86		
983	1	200	2	52	13						睡眠时间减半	【抗菌】超过13，获得效果：睡眠时间减半	86		
984	1	200	2	55	11						睡眠时间减半	【耐泥雪】超过11，获得效果：睡眠时间减半	86		
985	1	200	2	61	13						睡眠时间减半	【广域化】超过13，获得效果：睡眠时间减半	86		
986	1	200	2	63	13						睡眠时间减半	【贯通强化】超过13，获得效果：睡眠时间减半	86		
987	1	200	2	66	13						睡眠时间减半	【毒弹追加】超过13，获得效果：睡眠时间减半	86		
988	1	200	2	69	7						睡眠时间减半	【采集】超过7，获得效果：睡眠时间减半	86		
989	1	200	2	70	13						睡眠时间减半	【散射强化】超过13，获得效果：睡眠时间减半	86		
990	1	200	2	74	7						睡眠时间减半	【猎人生活】超过7，获得效果：睡眠时间减半	86		
991	1	100	2	5	8						睡眠免疫	【速食】超过8，获得效果：睡眠免疫	87		
992	1	100	2	9	19						睡眠免疫	【千里眼】超过19，获得效果：睡眠免疫	87		
