#TSV
#============Begin of sheet============
@Sheet=防具
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	材质	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	可否升级Rank	Rank升级规则	可否升级等级	等级升级规则	可否升级	可否强化	可强化等级	可突破等级	突破所需强化等级	近远程类型	武器长度	初始孔数	最大孔数	攻击力	防御力	会心等级	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	耐久度	附加生命	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水抗性	火抗性	雷抗性	龙抗性	冰抗性	力量	爆发	运气	体力	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	可否被偷窃	随机被动技大组	排序参数	强化规则	染色规则	物品过期Tag	商城索引ID	是否投放	高跟鞋	套装ID	是否被幻化	是否幻化	幻化消耗	淬炼规则	淬炼等级上限	是否允许退火	升级消耗规则	等级提升上限	粘合剂id	粘合剂数量	是否为残兵	解绑道具	解绑道具数量	护石熔炼规则	直升规则集	攻击力成长	防御力成长	附加生命成长	水属性攻击力成长	火属性攻击力成长	雷属性攻击力成长	龙属性攻击力成长	冰属性攻击力成长	水抗性成长	火抗性成长	雷抗性成长	龙抗性成长	冰抗性成长	力量成长	爆发成长	运气成长	体力成长	毒附加成长	眠附加成长	麻附加成长	爆破附加成长
61455	雄火龙腿甲	使用雄火龙素材制作的长靴，防御优良且穿着轻盈，让人联想到空舞的火龙。	1	5	ep_xhl_04	1	0	1	2	2	5	2	0	0	1	0	0	22500	45	0	0	0	511025	521025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		32																								0	4	-2	-4	0											1	3	14	3	10	-2	0	0	0	0	0	0								Y									60146	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
64442	雄火龙腿甲	使用雄火龙素材制作的长靴，防御优良且穿着轻盈，让人联想到空舞的火龙。	1	3	ep_xhl_04	1	0	1	2	2	5	2	0	0	1	0	0	60000	0	0	0	0	511025	521025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	3			0	0	1	3	0	32	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0		0	4	-2	-4	0	0	0	0	0	0	0	0	0	0	0	1	3	14	3	10	-2	0	0	0	0	0	0	0			3				Y			1	1	1				50670	105							1085																					
61456	雄火龙战帽	远程防具。佩戴后能呈现犹如空之王者一般的威严气势，防御效果也令人十分满意。	1	5	ep_xhl_01	1	0	1	2	2	1	2	0	0	1	0	0	22500	45	0	0	0	112025	122025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		19.2																								0	3	-2	-3	0											1	4	14	2	10	-2	0	0	0	0	0	0								Y			1	1	1				60146	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61457	雄火龙护手	远程防具。艳色龙鳞装置的护手，不仅极具美观性，伸展时甚至能感受到天空的热度。	1	5	ep_xhl_03	1	0	1	2	2	2	2	0	0	1	0	0	22500	45	0	0	0	212025	222025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		19.2																								0	3	-1	-3	0											1	5	14	2	10	-2	0	0	0	0	0	0								Y			1	1	1				60146	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61458	雄火龙护甲	远程防具。支配广域烈焰的王者护具，就算是燃狱之火也无法留下丝毫痕迹。	1	5	ep_xhl_02	1	0	1	2	2	3	2	0	0	1	0	0	22500	45	0	0	0	312025	322025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		19.2																								0	4	-2	-4	0											1	4	14	2	10	-2	0	0	0	0	0	0								Y			1	1	1				60146	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61459	雄火龙护腰	远程防具。飞龙王者素材锻造的链甲裙装，远远看去好像腰间萦绕着一片熊熊烈火。	1	5	ep_xhl_05	1	0	1	2	2	4	2	0	0	1	0	0	22500	45	0	0	0	412025	422025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		19.2																								0	4	-2	-4	0											1	4	14	3	10	-2	0	0	0	0	0	0								Y			1	1	1				60146	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61460	雄火龙护腿	远程防具。用尽天下火也无法损伤分毫的传说护具，雄火龙的力量蕴藏其中。	1	5	ep_xhl_04	1	0	1	2	2	5	2	0	0	1	0	0	22500	45	0	0	0	512025	522025	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		19.2																								0	3	-1	-3	0											1	3	14	3	10	-2	0	0	0	0	0	0								Y			1	1	1				60146	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61461	轰龙头盔	灵感来自轰龙头壳的头部防具，质地坚固，佩戴起来有君王气质。	1	6	ep_hl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	111028	121028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								-2	4	-4	-2	2											49	3	7	3	5	2	2	2	119	-2	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61462	轰龙腕甲	使用轰龙素材制作的腕甲，青色与黄色的鳞片交错，彰示王者的实力。	1	6	ep_hl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	211028	221028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								-2	4	-4	-2	2											49	2	5	2	2	2	119	-2	0	0	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61463	轰龙铠甲	轰龙素材锻造的胸铠，只有战胜大地强者的人才能穿上这件装备。	1	6	ep_hl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	311028	321028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								-2	5	-5	-2	2											49	3	7	2	5	2	2	3	119	-2	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61464	轰龙腰甲	使用轰龙素材锻造的腰甲，为了制作这件坚硬无匹的防具，工匠们耗费了无数的锤炼工具。	1	6	ep_hl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	411028	421028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								-2	4	-4	-2	2											49	3	5	2	2	2	119	-2	0	0	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61465	轰龙腿甲	工坊工匠使用轰龙素材制作的腿甲，穿上它犹如暴君降世。	1	6	ep_hl_04	1	0	1	2	2	5	2	0	0	1	0	0	30000	60	0	0	0	511028	521028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								-2	4	-4	-2	2											49	4	7	3	5	2	2	3	119	-2	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61466	轰龙战帽	远程防具。经过轻量处理的轰龙素材头部防具，戴上它犹如暴君之力附体。	1	6	ep_hl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	112028	122028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								-2	3	-3	-2	2											49	3	7	3	5	2	2	2	131	-2	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61467	轰龙护手	远程防具。模拟轰龙手爪制作的护手，极具咆哮强者的无上之力。	1	6	ep_hl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	212028	222028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								-1	3	-3	-1	1											49	2	5	2	2	2	131	-2	0	0	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61468	轰龙护甲	远程防具。使用轰龙素材锻造的轻质胸甲，穿着者能获得令周遭生物臣服的威慑力。	1	6	ep_hl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	312028	322028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		22.8																								-2	4	-4	-2	2											49	3	7	2	5	2	2	3	131	-2	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61469	轰龙护腰	远程防具。轰龙素材锻造的腰部护甲，灌注着象征强者的暴虐破坏之力。	1	6	ep_hl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	412028	422028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								-2	4	-4	-2	2											49	3	5	2	2	2	131	-2	0	0	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61470	轰龙护腿	远程防具。专门为远程猎人设计的轰龙素材腿甲，将暴君轻捷跳跃发挥到了极致。	1	6	ep_hl_04	1	0	1	2	2	5	2	0	0	1	0	0	30000	60	0	0	0	512028	522028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		22.8																								-1	3	-3	-1	1											49	4	7	3	5	2	2	3	131	-2	0	0								Y			1	1	1				60147	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61471	水龙头盔	使用水龙的优质素材锻造而成头盔，刺棘造型与妖娆的配色，在某些人看来，美貌值能够获得巨大提升。	1	6	ep_sl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	111016	121016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								6	-4	-6	2	2											59	2	36	3	66	2	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61472	水龙腕甲	使用水龙素材锻造的腕甲，鳞片贴合手臂的设计，能够完美的回避伤害。	1	6	ep_sl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	211016	221016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								6	-4	-6	2	2											59	2	36	3	66	2	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61473	水龙铠甲	使用水龙鳞片锻造的铠甲，紧贴身体的设计能很好的吸收伤害。	1	6	ep_sl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	311016	321016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								7	-5	-7	2	2											59	2	36	3	66	3	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61474	水龙腰甲	使用水龙最坚硬鳞甲串联的腰带，完美的保护要害，提供超乎寻常的防护。	1	6	ep_sl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	411016	421016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								6	-4	-6	2	2											59	2	36	3	66	2	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61475	水龙腿甲	使用水龙素材锻造的腿甲，紧密贴合腿部的长靴设计，一般伤害无法造成任何威胁。	1	6	ep_sl_04	1	0	1	2	2	5	2	0	0	1	0	0	30000	60	0	0	0	511016	521016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								6	-4	-6	2	2											59	2	36	3	66	3	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61476	水龙战帽	远程防具。以坚固的水龙鳞打造的战帽，能够反弹所有水属性的伤害。	1	6	ep_sl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	112016	122016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								5	-3	-5	2	2											59	2	36	3	66	2	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61477	水龙护手	远程防具。水龙素材密织的护手，即使长时间的浸泡在水中，也不会有丝毫损害。	1	6	ep_sl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	212016	222016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								5	-3	-5	1	1											59	2	36	3	66	2	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61478	水龙护甲	远程防具。水龙素材打造的护甲，凸显身材的剪裁，在各种怪物装备中独树一帜。	1	6	ep_sl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	312016	322016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								5	-4	-5	2	2											59	2	36	3	66	3	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61479	水龙护腰	远程防具。水龙素材打造的护腰，虽然防御面积较小，但高强度的耐水性却能带给远程射手一份安心。	1	6	ep_sl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	412016	422016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								5	-4	-5	2	2											59	2	36	3	66	2	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61480	水龙护腿	远程防具。水龙素材打造的护腿，造型优美，跑动时仿佛如水龙一般在路上游弋。	1	6	ep_sl_04	1	0	1	2	2	5	2	0	0	1	0	0	30000	60	0	0	0	512016	522016	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								5	-3	-5	1	1											59	2	36	3	66	3	0	0	0	0	0	0								Y			1	1	1				60151	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61481	角龙头盔	使用角龙巨角装饰的头铠，造型粗犷，彰显暴君的威严。	1	6	ep_sjl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	111030	121030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								0	4	0	0	-6											129	3	42	2	53	2	119	-2	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61482	角龙腕甲	使用角龙素材锻造的腕甲，角骨的堆砌，能够很好的降低伤害。	1	6	ep_sjl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	211030	221030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								0	4	0	0	-6											129	3	42	2	53	2	119	-2	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61483	角龙铠甲	使用角龙素材锻造的铠甲，光是坚硬的材质就足以令人望而生畏。	1	6	ep_sjl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	311030	321030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								0	5	0	0	-7											129	2	42	2	53	2	119	-2	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61484	角龙腰甲	漂亮的角龙脖裙制作而成的腰甲，除了抵御伤害之外，还能吸引异性的角龙。	1	6	ep_sjl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	411030	421030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								0	4	0	0	-6											129	2	42	2	53	2	27	1	119	-2	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61485	角龙腿甲	使用角龙素材锻造的重靴，拥有优良的防护性能，某种程度上也是一种能够造成伤害的武器。	1	6	ep_sjl_04	1	0	1	2	2	5	2	0	0	1	0	0	30000	60	0	0	0	511030	521030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								0	4	0	0	-6											42	2	53	2	27	4	119	-3	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61486	角龙战帽	远程防具。角龙素材打造的战帽，即使用巨角装饰，也仍然不减其灵便的特点。	1	6	ep_sjl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	112030	122030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								0	3	0	0	-5											35	3	40	2	53	2	36	-2	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61487	角龙护手	远程防具。角龙素材打造的护手，轻轻握拳即可感受到蕴合其中的暴戾之意。	1	6	ep_sjl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	212030	222030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		22.8																								0	3	0	0	-5											35	3	40	2	53	2	36	-2	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61488	角龙护甲	远程防具。角龙素材打造的护甲，在硬度和轻便程度之间找到了一个理想的平衡点。	1	6	ep_sjl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	312030	322030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		22.8																								0	4	0	0	-5											35	2	40	2	53	2	36	-2	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61489	角龙护腰	远程防具。角龙素材打造的护腰，极具便利性的链甲，威风凛凛的造型是每一位远程猎人的理想装备。	1	6	ep_sjl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	412030	422030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		22.8																								0	4	0	0	-5											35	2	40	2	53	2	131	1	36	-2	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61490	角龙护腿	远程防具。模拟角龙足部设计的护腿，走起路来能听见咚咚咚的敲击声。	1	6	ep_sjl_04	1	0	1	2	2	5	2	0	0	1	0	0	30000	60	0	0	0	512030	522030	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		22.8																								0	3	0	0	-5											40	2	53	2	131	4	36	-3	0	0	0	0								Y			1	1	1				60150	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
61491	苍火龙头盔	使用苍火龙素材锻造的近战头铠，精心锻造的深蓝色象征着黑夜的恐怖。	1	6	ep_cahl_01	1	0	1	2	2	1	2	0	0	1	0	0	30000	60	0	0	0	111216	121216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								0	4	0	-4	-2											49	3	3	3	69	2	10	-2	0	0	0	0								Y			1	1	1				60149	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61492	苍火龙腕甲	使用苍火龙素材锻造的近战腕甲，挥动武器时会留下苍蓝色的幻影。	1	6	ep_cahl_03	1	0	1	2	2	2	2	0	0	1	0	0	30000	60	0	0	0	211216	221216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								0	4	0	-4	-2											49	3	3	2	69	2	10	-2	0	0	0	0								Y			1	1	1				60149	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61493	苍火龙铠甲	使用苍火龙素材锻造的近战铠甲，穿戴它的人想不引起注目都困难。	1	6	ep_cahl_02	1	0	1	2	2	3	2	0	0	1	0	0	30000	60	0	0	0	311216	321216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		38																								0	5	0	-5	-2											49	3	3	4	69	2	10	-3	0	0	0	0								Y			1	1	1				60149	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
61494	苍火龙腰甲	使用苍火龙素材锻造的近战腰部护甲，象征着空之王者的强大力量。	1	6	ep_cahl_05	1	0	1	2	2	4	2	0	0	1	0	0	30000	60	0	0	0	411216	421216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		38																								0	4	0	-4	-2											49	3	3	4	69	2	10	-3	0	0	0	0								Y			1	1	1				60149	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
