#TSV
#============Begin of sheet============
@Sheet=射程伤害加成
Name	ID	Ratio1	Time1	Ratio2	Time2	Ratio3	Time3	RatioFinal	LastDecrease
Default	1							1	
NormalLV1	11	0.8	0.142857142857143	1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV2	12	0.8	0.185714285714286	1.1	0.357142857142857	0.5	0.571428571428571	0.001	1
NormalLV3	13	0.8	0.228571428571429	1.2	0.357142857142857	0.5	0.571428571428571	0.001	1
Guantong	14	0.7	0.214285714285714	0.8	0.357142857142857	1	0.571428571428571	0.001	1
ShandanLV1	15	0.9	0.166666666666667	1	0.5	0.7	1.33333333333333	0.001	1
ShandanLV2	16	0.9	0.166666666666667	1	0.433333333333333	0.7	1.33333333333333	0.001	1
ShandanLV3	17	0.9	0.166666666666667	1	0.366666666666667	0.7	1.33333333333333	0.001	1
BowGuantongLV1	21	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV2	22	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV3	23	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowGuantongLV4	24	0.528	0.233	0.88	0.433	0.616	1	0.001	1
BowLianSheLV1	25	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV2	26	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV3	27	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowLianSheLV4	28	0.616	0.2	0.88	0.366	0.528	1	0.001	1
BowkuoShanLV1	29	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV2	30	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV3	31	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowkuoShanLV4	32	0.616	0.066	0.88	0.233	0.528	1	0.001	1
BowRage01	35	1	0.444444444444444						
SpeicalShootWuJu_LV1	36	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV2	37	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV3	38	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
SpeicalShootWuJu_LV4	39	1.06	0.05	1.06	0.75	1.06	1.2	0.001	1
ShuxingLV1	40	0.8	0.0857142857142857	1	0.228571428571429	0.5	0.371428571428571	0.001	1
DragonLV1	41	0.7	0.142857142857143	0.8	0.228571428571429	1	0.371428571428571	0.001	1
#============End of sheet============

#============Begin of sheet============
@Sheet=爆炸效果
ID	Name	Type	AttackName	Radius	OffsetX	OffsetY	OffsetZ
SandBall	怪物用	337	0	47	0	0	0	0								1	parabola	Earth_Ability_Mst.CST.sandpaodan04_em018								Objects/FX/Earth/snipe01_em018.cgf	0	0	0	0	0	0	90	180	0	1.5	0	Earth_Ability_Mst.CST.SandSnipe_em018						0.8							0	1	0	0	0	30			1			伤害	销毁,伤害	伤害	销毁,伤害	伤害			销毁	销毁,伤害	销毁		销毁			Template_KnockAway_25						
Tornado	怪物用	338	0	47	0	0	0	0								1	parabola								1	Objects/FX/Earth/testSandWind_em018.cgf	0	0	-8	0	0	0	90	0	0	3								0.8							0	1	0	0	0	13			1			伤害	销毁,伤害	伤害	销毁,伤害	伤害				销毁,伤害			销毁			Template_KnockAway_45						
HugeSandBall	怪物用	339	0	47	0	0	0	0								1	parabola	Water_Ability_Mst.HIT.ColdLiquidBall_em009u1									0	0	0	0	0	0	0	0	0	1								0.8							0	1	0	0	0	2			1							伤害							销毁,生成物件									
SandBall01	怪物用	340	0	47	0	0	0	0								1	parabola	Earth_Ability_Mst.CST.sandpaodan02_em018									0	0	0	0	0	0	0	0	0	1	0	Earth_Ability_Mst.CST.sandpaodan03_em018						0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	伤害	伤害	销毁	伤害	销毁		销毁			Template_KnockAway_45						
HugeIceBall	怪物用	341	0	47	0	0	0	0								1	parabola	Ice_Ability_Mst.PRJ.IceBallBig_PRJ									0	0	0	0	0	0	0	0	0	1		Water_Ability_Mst.HIT.ColdLiquidBall_em009u1						0.8							0	1	0	0	0	30			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			Template_KnockAway_Snow_20						
BeamBomb	怪物用	342	0	65	0	0	0	0								1	parabola									objects/fx/organic/em026_shuijing1.cgf	0	0	0	0	0	0	0	0	0	0.8		Earth_Ability_Mst.FDB.Ore_Bomb_em026						1							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸			BeamBomb		15				
ThreadBallPH	怪物用	343	0	47	0	0	0	0								1	parabola	Organic_Ability_Mst.PRJ.ThreadSkyPalys_PRJ									0	0	0	0	0	0	0	0	0	1		Organic_Ability_Mst.HIT.NetLiqudHitM_Palsy						0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	伤害		销毁	伤害	销毁,生成物件		销毁			NoSpeed	50					
ThreadBallFarPH	怪物用	344	0	47	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1		Organic_Ability_Mst.HIT.NetLiqudHitM_Palsy						0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	销毁,生成物件		销毁	伤害	销毁,生成物件		销毁			NoSpeed	50					
ThreadBallPO	怪物用	345	0	47	0	0	0	0								1	parabola	Organic_Ability_Mst.PRJ.ThreadSkyPoison_PRJ									0	0	0	0	0	0	0	0	0	1		Organic_Ability_Mst.HIT.NetLiqudHitM_Poison						0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	销毁,生成物件		销毁	伤害	销毁,生成物件		销毁			NoSpeed	51					
ThreadBallFarPO	怪物用	346	0	47	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	1		Organic_Ability_Mst.HIT.NetLiqudHitM_Poison						0.8							0	1	0	0	0	30			1			伤害	伤害	伤害	伤害	伤害	销毁,生成物件		销毁	伤害	销毁,生成物件		销毁			NoSpeed	51					
ShitGrenade	人物用	347	0	15	0.2	0	0	-5									parabola	Energy_Ability_PC.CST.Trailing_01								Objects/items/colourbomb.cgf	0	0	0	0	0	0	0	0	0	0.45		Energy_Ability_PC.CST.ShitBall_CST			Item_Grenade			0.3							0	1	0	0	0	6			1	销毁	销毁	销毁,伤害	销毁	销毁,伤害	销毁,伤害	伤害	销毁		销毁	销毁,伤害	销毁		销毁			ShitGrenade						
Stone3	怪物用	348	0	0	0	0	0	0								1	parabola	Earth_Ability_Mst.PRJ.earthstone_test_001									0	0	0	0	0	0	0	0	0	1		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.5							0	0	1	0	0	6			10			销毁,伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Template_Attack_20						
BoatCommonShootNormalLV1	摩托艇用	349	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_normal_heavy			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,爆炸	销毁,爆炸			BoatCommonShootNormalLV1		16				
BoatCommonShootNormalLV2	摩托艇用	350	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_normal_heavy			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,爆炸	销毁,爆炸			BoatCommonShootNormalLV2		17				
BoatCommonShootNormalLV3	摩托艇用	351	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_normal_heavy			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,爆炸	销毁,爆炸			BoatCommonShootNormalLV3		18				
BoatCommonBoatCommonShandanLV1	摩托艇用	352	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatCommonBoatCommonShandanLV1						
BoatCommonBoatCommonShandanLV2	摩托艇用	353	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatCommonBoatCommonShandanLV2						
BoatCommonBoatCommonShandanLV3	摩托艇用	354	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatCommonBoatCommonShandanLV3						
BoatCommonNiudanLV1	摩托艇用	355	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_BreakPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,生成物件		销毁,生成物件	销毁,生成物件		销毁,伤害		销毁	销毁,生成物件	销毁	销毁	销毁			BoatCommonNiudanLV1	2					
BoatCommonNiudanLV2	摩托艇用	356	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_BreakPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,生成物件		销毁,生成物件	销毁,生成物件		销毁,伤害		销毁	销毁,生成物件	销毁	销毁	销毁			BoatCommonNiudanLV2	2					
BoatCommonNiudanLV3	摩托艇用	357	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_BreakPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,生成物件		销毁,生成物件	销毁,生成物件		销毁,伤害		销毁	销毁,生成物件	销毁	销毁	销毁			BoatCommonNiudanLV3	2					
BoatCommonGuantongLV1	摩托艇用	358	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_PenetratePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_guantong_common			0.3							0	3	3	0.05	0	6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatCommonGuantongLV1						
BoatCommonGuantongLV2	摩托艇用	359	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_PenetratePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_guantong_common			0.3							0	4	4	0.05	0	6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatCommonGuantongLV2						
BoatCommonGuantongLV3	摩托艇用	360	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_PenetratePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_guantong_common			0.3							0	5	5	0.05	0	6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatCommonGuantongLV3						
SnowBall	怪物用	361	0	52	0	0	0	0								1	parabola	Ice_Ability_Mst.HIT.snowball_em017							1	objects/fx/earth/rock_09.cgf	0	0	0	0	0	0	0	0	0	6		Ice_Ability_Mst.HIT.snow_hit_em017						0.8							0	1	0	0	0	30			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁	销毁	销毁	销毁,伤害	销毁		销毁,爆炸			Template_KnockAway_Snow_30						
Score_Ball	人物用	362	0	24	0	0	0	-30									parabola									objects/fx/earth/rock_09.cgf	0	0	0	720	0	0	0	0	0	0.7		Fire_Ability_Pc.CST.G_ExplodeArrowExplode			Item_Grenade			0.5							0	1	0	0	0	6			5							销毁,生成采集点(2006)	销毁,生成采集点(2006)	销毁,生成采集点(2006)	销毁,生成采集点(2006)		销毁,生成采集点(2006)	销毁,生成采集点(2006)	销毁,生成采集点(2006)	销毁,生成采集点(2006)								
Tigerex_Stone1	怪物用	363	0	0	0	0	0	0								1	parabola									Objects/levels/level_003/rock/l003_smallrock03.cgf	0	0	0	360	-120	0	0	0	0	1.5		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.5							0	0	1	0	0	6			10			销毁,伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Template_KnockAway_15						
Tigerex_Stone2	怪物用	364	0	0	0	0	0	0								1	parabola									Objects/levels/level_003/rock/l003_smallrock03.cgf	0	0	0	400	0	0	0	0	0	1.6		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.5							0	0	1	0	0	6			10			销毁,伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Template_KnockAway_15						
Tigerex_Stone3	怪物用	365	0	0	0	0	0	0								1	parabola									Objects/levels/level_003/rock/l003_smallrock03.cgf	0	0	0	240	120	0	0	0	0	1.4		Earth_Ability_Mst.HIT.Stone_Collide_em001						0.5							0	0	1	0	0	6			10			销毁,伤害	伤害	伤害	伤害	伤害	销毁	销毁	销毁	伤害			销毁			Template_KnockAway_15						
FireStone	怪物用	366	0	52	0	0	0	0								1	parabola	Earth_Ability_Mst.HOD.lavaball01_em017u01							1	objects/fx/earth/rock_em017u01.cgf	0	0	0	0	0	0	0	0	0	0.7		Earth_Ability_Mst.HIT.Lavaball_HIT_em017u01						0.8							0.5	1	0	0	0	30			1	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	伤害	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),命中特效,爆炸,生成物件		销毁(0),爆炸			TemplateAttackFire_35	201	1	Earth_Ability_Mst.HIT.Lavaball_HIT_em017u01			
LeftFist	怪物用	367	0	52	0	0	0	0								1	parabola	Earth_Ability_Mst.CST.Gloves_lava02_em017u01							1	objects/characters/monster/em017_u01/leftarm_default01_1.cgf	0	0	0	0	0	0	90	0	0	1		Earth_Ability_Mst.CST.shake01_lava_em017u01						0.8							0.5	1	0	0	0	30			1	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	伤害	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),命中特效,爆炸,生成物件		销毁(0),爆炸			TemplateAttackFire_35	201	1	Earth_Ability_Mst.CST.shake01_lava_em017u01			
RightFist	怪物用	368	0	52	0	0	0	0								1	parabola	Earth_Ability_Mst.CST.Gloves_lava02_em017u01							1	objects/characters/monster/em017_u01/rightarm_default01_1.cgf	0	0	0	0	0	0	90	0	0	1		Earth_Ability_Mst.CST.shake01_lava_em017u01						0.8							0.5	1	0	0	0	30			1	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	伤害	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),爆炸	销毁(0),命中特效,爆炸,生成物件		销毁(0),爆炸			TemplateAttackFire_35	201	1	Earth_Ability_Mst.CST.shake01_lava_em017u01			
BoatRage	摩托艇用	369	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_normal_heavy			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			BoatRage						
BoatHellLv1	摩托艇用	370	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,生成物件	销毁,爆炸			BoatHellLv1	20					
BoatHellLv2	摩托艇用	371	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,生成物件	销毁,爆炸			BoatHellLv2	20					
BoatHellLv3	摩托艇用	372	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,生成物件	销毁,爆炸			BoatHellLv3	20					
BoatHellLv4	摩托艇用	373	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.WN_BreakChargePRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_niudan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁	销毁,生成物件	销毁,爆炸			BoatHellLv4	20					
BoatHeavenLv1	摩托艇用	374	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_MineHangShootPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁		销毁,爆炸			BoatHeavenLv1						
BoatHeavenLv2	摩托艇用	375	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_MineHangShootPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁		销毁,爆炸			BoatHeavenLv1						
BoatHeavenLv3	摩托艇用	376	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_MineHangShootPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁		销毁,爆炸			BoatHeavenLv1						
BoatHeavenLv4	摩托艇用	377	0	50	3	0	0	-5								1	parabola	Fire_Ability_Pc.PRJ.Motorboat_MineHangShootPRJ								Objects/items/ballista_arrow.cgf	0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Pc.CST.GrenadeCST			bullet_shandan_common			0.3							0	1	0	0		6			1	销毁		销毁,伤害		销毁,伤害	销毁,伤害		销毁,伤害		销毁	销毁,伤害	销毁		销毁,爆炸			BoatHeavenLv1						
WaterBall	怪物用	378	0	47	0	0	0	0								1	parabola	Water_Ability_Mst.PRJ.WaterBallDrop_em024									0	0	0	0	0	0	0	0	0	1	0	Water_Ability_Mst.HIT.WaterBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁	销毁	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁,伤害		销毁	销毁,伤害	销毁	销毁	销毁			WaterS_Slow						
Em025_u01_Explode1	怪物用	379	0	0	0	0	0	0								1	parabola	Fire_Ability_Mst.HIT.FireBallHitM_MST									0	0	0	0	0	0	0	0	0	2.5								0.8							0	1	0	0	0	1			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_KnockAway_Fire_45						
Em025_u01FireBall	怪物用	380	0	52	0	0	0	0								1	parabola	Fire_Ability_Mst.PRJ.Fireball_em021									0	0	0	0	0	0	0	0	0	1		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	伤害	销毁,爆炸		销毁,爆炸	销毁,爆炸	销毁,爆炸,生成物件		销毁,爆炸			RathFireBall		1				
Em025_u01_Explode2	怪物用	381	0	30	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_KnockAway_Fire_45	85					
Em025_u01_Explode3	怪物用	382	0	30	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_KnockAway_Fire_45	86					
Em025_u01_Explode4	怪物用	383	0	30	0	0	0	0								1	parabola										0	0	0	0	0	0	0	0	0	2.5		Fire_Ability_Mst.HIT.FireBallHitM_MST						2							0	1	0	0	0	0.2			1	伤害	伤害	伤害	伤害	伤害	伤害	伤害				伤害			销毁			Template_KnockAway_Fire_45						
SandBallTrace	怪物用	384	0	47	0	0	0	0								1	parabola	Earth_Ability_Mst.CST.sandpaodan04_em018								Objects/FX/Earth/snipe01_em018.cgf	0	0	0	0	0	0	90	180	0	0.75	0							0.8							0	1	0	0	0	0.5			1														销毁,生成物件			Template_KnockAway_45	48					
HellLV2	弓用	385	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.G_HangShootPRJ								Objects/items/arrow_bone.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.G_HangShootBigHit2			Arrow_Hell			0.01							0	1	1		2	6			1		伤害	伤害	伤害	伤害	伤害		销毁,爆炸		销毁,爆炸	销毁,命中特效反,反射	销毁,爆炸		销毁			HellLV1		19	Common.Break.Rebound_Arrow		1121;1122	50
HellLV3	弓用	386	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.G_HangShootPRJ								Objects/items/arrow_bone.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.G_HangShootBigHit3			Arrow_Hell			0.01							0	1	1		2	6			1		伤害	伤害	伤害	伤害	伤害		销毁,爆炸		销毁,爆炸	销毁,命中特效反,反射	销毁,爆炸		销毁			HellLV1		20	Common.Break.Rebound_Arrow		1121;1122	50
HellLV4	弓用	387	0	30	0	0	0	0								1	parabola	Fire_Ability_Pc.PRJ.G_HangShootPRJ								Objects/items/arrow_bone.cgf	0	0	0	0	0	0	0	0	0	1		Fire_Ability_Pc.HIT.G_HangShootBigHit4			Arrow_Hell			0.01							0	1	1		2	6			1		伤害	伤害	伤害	伤害	伤害		销毁,爆炸		销毁,爆炸	销毁,命中特效反,反射	销毁,爆炸		销毁			HellLV1		21	Common.Break.Rebound_Arrow		1121;1122	50
NB3u01flyblade	怪物用	388	0	52	0	0	0	0								1	parabola	Organic_Ability_Mst.PRJ.Trail_em013								Objects/characters/monster/em013_u01/em013_u01_insect.cgf	0	0	0.4	0	0	0	0	0	0	1.9		Fire_Ability_Mst.HIT.FireBallHitM_MST						0.8							0	1	0	0	0	30			1	销毁,爆炸	销毁,爆炸	销毁,爆炸,伤害	销毁,爆炸,伤害	销毁,爆炸,伤害	销毁,爆炸,伤害	伤害	销毁,伤害,爆炸		销毁,伤害,生成物件	销毁,爆炸,伤害	销毁,伤害,生成物件		销毁,爆炸			Template_KnockAway_15	57	1				
NB3u01blade	怪物用	389	0	0	0	0	0	0								0	parabola									Objects/characters/monster/em013_u01/em013_u01_insect.cgf	0	0	0.4	0	0	0	-40	0	0	1.9		Fire_Ability_Mst.HIT.FireBallHitM_MST						1							0	1	0	0	0	3			1			销毁,爆炸,伤害	销毁,爆炸,伤害	销毁,爆炸,伤害	销毁,爆炸,伤害	伤害				销毁,爆炸,伤害			销毁,伤害,生成物件				58	1				
SmallBombCat	怪物用	390															parabola									objects/Items/bucket_small.cgf				360						1		Fire_Ability_Pc.CST.GrenadeCST						0.3											0	10				销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸	销毁,爆炸		销毁,爆炸					22				
DragonLV1	弩用	391	0	6	0	0	6	0								1	parabola	Common.KnifeLight.n_dragonbullet_trail01								objects/MHFC_GR2/Fx/normal_bullet_lv1.cgf	0	0	0	0	0	0	0	0	0	2		Fire_Ability_Pc.HIT.WN_PenetrateHIT		子弹	Bullet_Attrs_Dragon			0.3							0	3	0	0.2	2	1			10		伤害	伤害		伤害	伤害	伤害	销毁,伤害		销毁	销毁,命中特效反,反射			销毁			DragonShootLV1			Common.Break.Rebound_Bullet		1117;1118	50
HugeAcidBall	怪物用	392	0	18	0	0	0	-65								1	parabola	Water_Ability_Mst.PRJ.AcidBallL_MST									0	0	0	0	0	0	0	0	0	1		Water_Ability_Mst.HIT.AcidBallHitL_MST						1.2							0	1	0	0	0	20			1	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	销毁,伤害	伤害	销毁,伤害,生成物件		销毁,生成物件	销毁,伤害	销毁,生成物件		销毁,生成物件			Template_KnockAway_45						
