#TSV
#============Begin of sheet============
@Sheet=PlayerAttackData
ID	TagID	Type	TAG	备注	AttackName	AttackInfo	DamageNumberM	PiyoM	StaminaM	BalanceM	Damage_LevelM	Damage_Level_NumberM	Damage_PowerM	Damage_Dir_useM	Damage_DirM	Fire_AtkM	Water_AtkM	Dragon_AtkM	Electric_AtkM	Ice_AtkM	CutM	Cut_ValueM	HanmmerM	Hammer_ValueM	ShootM	Shoot_ValueM	HitTypeM	HitType_ValueM	ScarM	BuffMID1	BuffMID2	StateBuffM	SpecAttackM1	SpecValueM1	SpecAttackM2	SpecValueM2	SpecAttackM3	SpecValueM3	SpecAttackM4	SpecValueM4	DamageNumberP	PiyoP	StaminaP	Damage_LevelFriendP	Damage_LevelP	Damage_Level_NumberP	Damage_PowerP	Check_Enhance_Defense	Attack_LevelFriendP	Attack_LevelP	Damage_Dir_useP	Damage_DirP	Fire_AtkP	Water_AtkP	Dragon_AtkP	Electric_AtkP	Ice_AtkP	CutP	Cut_ValueP	HanmmerP	Hammer_ValueP	ShootP	Shoot_ValueP	HitTypeP	IgnoreDefense	HitType_ValueP	HitType_Friend	ScarP	BuffPID1	BuffPID2	BuffAsyncP	StateBuffP	SpecAttackP1	SpecValueP1	SpecAttackP2	SpecValueP2	SpecAttackP3	SpecValueP3	SpecAttackP4	SpecValueP4	IgnoreDefenceDirCheck
448	10090152	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireLongLV2	0.52	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.728	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
449	10090153	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireLongLV3	0.6448	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.78	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
450	10090154	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireLongLV4	0.7696	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.91	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
451	10090155	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireSpreadLV1	0.6708	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.624	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
452	10090156	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireSpreadLV2	0.936	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.6864	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
453	10090157	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireSpreadLV3	1.17	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.7488	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
454	10090158	1		铳枪	SweepFire_Fire_PaoshuLV3	SweepFireSpreadLV4	1.3884	0	0	3	6	0	10	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0	6	1	0	0		交互行为	1							0.832	0		11	24	0	105		11	11	0	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
455	10090159	1		铳枪	Rage02_BlastSmash	Rage02_BlastSmash	4	0	0	3	8	0	10	0	0,0,0	6	6	6	6	6	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.48	40		2	21	0	35		2	8	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
571	10090009	1		铳枪	Bushido_Stab_Up	Bushido_Stab_Up	1.94	0	0	3	8	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.48	40		2	21	0	35		2	8	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
572	10090009	1		铳枪	Bushido_Stab_Smash	Bushido_Stab_Smash	2.28	0	0	3	8	0	10	0	0,0,0	3	3	3	3	3	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.48	40		2	21	0	35		2	8	1	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
476	10100001	1		弓	GuanTongLV1		0.51	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.24	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
477	10100002	1		弓	GuanTongLV2		0.56	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.24	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
478	10100003	1		弓	GuanTongLV3		0.6	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.24	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
479	10100004	1		弓	GuanTongLV4		0.65	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.24	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
480	10100005	1		弓	LianSheLV1		1.01	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.48	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
481	10100006	1		弓	LianSheLV2		1.01	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.48	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
482	10100007	1		弓	LianSheLV2-2		0.45	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
483	10100008	1		弓	LianSheLV3		1.01	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.48	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
484	10100009	1		弓	LianSheLV3-2		0.45	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
485	10100010	1		弓	LianSheLV3-3		0.38	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.12	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
486	10100011	1		弓	LianSheLV4		1.01	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.48	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
487	10100012	1		弓	LianSheLV4-2		0.45	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
488	10100013	1		弓	LianSheLV4-3		0.42	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.12	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
489	10100014	1		弓	LianSheLV4-4		0.38	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.12	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
490	10100015	1		弓	KuoSanLV1		0.63	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
491	10100016	1		弓	KuoSanLV1-2		0.25	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
492	10100017	1		弓	KuoSanLV1-3		0.25	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
493	10100018	1		弓	KuoSanLV2		0.76	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
494	10100019	1		弓	KuoSanLV2-2		0.38	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
495	10100020	1		弓	KuoSanLV2-3		0.38	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
496	10100021	1		弓	KuoSanLV3		0.76	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
497	10100022	1		弓	KuoSanLV3-2		0.38	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
498	10100023	1		弓	KuoSanLV3-3		0.38	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
499	10100024	1		弓	KuoSanLV3-4		0.34	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
500	10100025	1		弓	KuoSanLV3-5		0.34	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
501	10100026	1		弓	KuoSanLV4		0.76	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
502	10100027	1		弓	KuoSanLV4-2		0.5	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
503	10100028	1		弓	KuoSanLV4-3		0.5	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
504	10100029	1		弓	KuoSanLV4-4		0.42	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.2	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
505	10100030	1		弓	KuoSanLV4-5		0.42	0	0	0	1	0	5	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.16	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
506	10100031	1		弓	BowMeleeAttack1		0.56	0	0	0	0	0	71	0	0,0,0	0	0	0	0	0	1	0	0	0	0	1	5		1	0	0										0.2	0	0	2	16	15	0		2	3	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
507	10100032	1		弓	BowMeleeAttack2		0.77	0	0	0	0	0	71	0	0,0,0	0	0	0	0	0	1	0	0	0	0	1	5		1	0	0										0.26	0	0	2	24	15	0		2	11	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0	1			0	0	0											
508	10100033	1		弓	HeavenLV1		0.24	0	0	0	0	0	71	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.25	0	0	2	19	0	0		2	6	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
509	10100034	1		弓	HellLV1		0.24	500	0	0	0	0	71	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		0	0	0		麻积蓄	72	毒积蓄	72	眠积蓄	72	爆破积蓄	72	0.75	0	0	2	16	0	0		2	3	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
510	10100035	1		弓	HellLV1Bomb		0.5	1000	0	0	0	0	71	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0										1.4	0	0	2	24	15	55		2	11	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
511	10100036	1		弓	HellLV2Bomb		0.6	1500	0	0	0	0	71	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0										1.42	0	0	2	24	15	55		2	11	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
512	10100037	1		弓	HellLV3Bomb		0.74	2000	0	0	0	0	71	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0										1.44	0	0	2	24	15	55		2	11	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
513	10100038	1		弓	HellLV4Bomb		0.89	2500	0	0	0	0	71	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0										1.46	0	0	2	24	15	55		2	11	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
514	10100039	1		弓	SpeicalShootWuJu		3	0	0	0	0	0	71	0	0,0,0	1	1	1	1	1	0	0	0	0	1	0	0		1	0	0										1.2	0	0	2	19	15	55		2	6	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
515	10100040	1		弓	Rage01_MeleeAttack	BowRage01	0.4	0	0	3	4	0	71	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0		0	0	0										0.2	0	0	2	16	6	0		2	3	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0											
516	10100041	1		弓	BowRage01	BowRage01	3	0	0	3	4	0	100	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0		麻积蓄	120	毒积蓄	120	眠积蓄	120	爆破积蓄	120	0.33	5	0	2	16	6	5		2	3	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				1	0	0											
517	10100042	1		弓	Rage01_Fire01	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	16	6	0		0	3	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
518	10100043	1		弓	Rage01_Fire02	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
519	10100044	1		弓	Rage01_Fire03	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
520	10100045	1		弓	Rage01_Fire04	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
521	10100046	1		弓	Rage01_Fire05	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
522	10100047	1		弓	Rage01_Fire06	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
523	10100048	1		弓	Rage01_Fire07	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
524	10100049	1		弓	Rage01_Fire08	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
525	10100050	1		弓	Rage01_Fire09	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
526	10100051	1		弓	Rage01_Fire10	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
527	10100052	1		弓	Rage01_Fire11	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
528	10100053	1		弓	Rage01_Fire12	BowRage01	0	0	0	0	0	0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0		麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	0	0	0	0	0	6	0		0	0	0	0,0,0	0	0	0	0	0	1	0	0	0	0	0	0				0	0	0			麻积蓄	0	毒积蓄	0	眠积蓄	0	爆破积蓄	0	
529	10100054	1		弓	Rage02_Fire		0.45	0	0	0	4	0	20	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	0										1.5	5	0	2	19	0	5		2	6	6	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
530	10100055	1		弓	TimeBoom		3	2000	0	0	4	0	20	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0										0	0	0	13	26	0	0		13	13	8	0,0,0	0	0	0	0	0	1	0	0	0	0	1	0				0	0	0											
531	10000018	1		通用	BananaGrenade		7	0	0	0	1	0	0	0	0,0,0	0	0	0	0	0	0	0	0	0	1	0	0	100	0	11129	0										0	0	0	12	25	0	0		5	5	6	0,0,0	0	0	0	0	0	0	0	0	0	0	0	0				0	11129	0											
532	10120001	1		斩斧	Axe_OverhandSlash	Axe_OverhandSlash	2.88	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
533	10120002	1		斩斧	Axe_SideSlash	Axe_SideSlash	1.38	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
534	10120003	1		斩斧	Axe_UpwardSlash	Axe_UpwardSlash	1.93	0	0	3	13	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	13	26	0	50		13	13	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
535	10120004	1		斩斧	Axe_FowardStab	Axe_FowardStab	1.15	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		0	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
536	10120005	1		斩斧	Axe_MusouSlash	Axe_MusouSlash	1.32	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
537	10120006	1		斩斧	Axe_MusouSlashEnd_01	Axe_MusouSlashEnd	2.01	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
538	10120007	1		斩斧	Axe_MusouSlashEnd_02	Axe_MusouSlashEnd	2.59	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
539	10120008	1		斩斧	Axe_SwitchForwardSlash	Axe_SwitchForwardSlash	2.88	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
540	10120010	1		斩斧	Sword_OverhandSlash	Sword_OverhandSlash	1.93	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
541	10120011	1		斩斧	Sword_BackwardSlash	Sword_BackwardSlash	1.67	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
542	10120012	1		斩斧	Sword_UpwardSlash	Sword_UpwardSlash	1.5	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		1	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
543	10120013	1		斩斧	Sword_DoubleSlash_01	Sword_DoubleSlash	1.73	0	0	3	6	0	10	0	0,0,0	5	5	5	5	5	1	12	0	0	0	0	0		0	0	0		交互行为	1							0.5	5	0	2	16	0	50		2	2	1	0,0,0	0	0	0	0	0	1	12	0	0	0	0	0				0	0	0											
