#TSV
#============Begin of sheet============
@Sheet=亚种怪物武器模型ID
avatarid	partid	modelfile1	modelfile2	usecustomcolor	customcolor	texture	secondary_usecustomcolor	secondary_customcolor	secondary_texture	surfacetype	customeffect	effect_pos	effect_angle	effect_scale	effect_bone	effect_worlddir	customeffect_slave	effect_slave_pos	effect_slave_angle	effect_slave_scale	effect_slave_bone	effect_slave_worlddir
340404	34	Objects/weapons/p/ma037_we_p/ma037_we_p_z.chr	Objects/weapons/p/ma037_we_p/ma037_we_p_y.chr	0	0,0,0	Objects/weapons/p/ma037_we_p/ma037_we_p.mtl	0	0,0,0	Objects/weapons/p/ma037_we_p/ma037_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350404	35	Objects/weapons/n/ma037_we_n/ma037_we_n.chr		0	0,0,0	Objects/weapons/n/ma037_we_n/ma037_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360404	36	Objects/weapons/s/ma037_we_s/ma037_we_s_z.chr	Objects/weapons/s/ma037_we_s/ma037_we_s_y.chr	0	0,0,0	Objects/weapons/s/ma037_we_s/ma037_we_s.mtl	0	0,0,0	Objects/weapons/s/ma037_we_s/ma037_we_s.mtl	metal	Common.Weapons.S_ma037	0,0,0	0,0,0	1	null00	0	Common.Weapons.S_ma037	0,0,0	0,0,0	1	null02	0
370404	37	Objects/weapons/t/ma037_we_t/ma037_we_t_z.chr	Objects/weapons/t/ma037_we_t/ma037_we_t_y.chr	0	0,0,0	Objects/weapons/t/ma037_we_t/ma037_we_t.mtl	0	0,0,0	Objects/weapons/t/ma037_we_t/ma037_we_t.mtl	metal	Common.Weapons.T_ma037_01	0,0,0	0,0,0	1	t_z_root	0		0,0,0	0,0,0	1		0
380404	38	Objects/weapons/f/ma037_we_f/ma037_we_f.chr		0	0,0,0	Objects/weapons/f/ma037_we_f/ma037_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390404	39	Objects/weapons/u/ma037_we_u/ma037_we_u_z.chr	Objects/weapons/u/ma037_we_u/ma037_we_u_y.chr	0	0,0,0	Objects/weapons/u/ma037_we_u/ma037_we_u.mtl	0	0,0,0	Objects/weapons/u/ma037_we_u/ma037_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400404	40	Objects/weapons/g/ma037_we_g/ma037_we_g_z.chr	Objects/weapons/g/ma037_we_g/ma037_we_g_y.chr	0	0,0,0	Objects/weapons/g/ma037_we_g/ma037_we_g.mtl	0	0,0,0	Objects/weapons/g/ma037_we_g/ma037_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310405	31	Objects/weapons/d/pvp002_we_d/pvp002_we_d.chr		0	0,0,0	Objects/weapons/d/pvp002_u01_we_d/pvp002_u01_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320405	32	Objects/weapons/c/pvp002_we_c/pvp002_we_c.chr		0	0,0,0	Objects/weapons/c/pvp002_u01_we_c/pvp002_u01_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330405	33	Objects/weapons/q/pvp002_we_q/pvp002_we_q_z.chr	Objects/weapons/q/pvp002_we_q/pvp002_we_q_y.chr	0	0,0,0	Objects/weapons/q/pvp002_u01_we_q/pvp002_u01_we_q.mtl	0	0,0,0	Objects/weapons/q/pvp002_u01_we_q/pvp002_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340405	34	Objects/weapons/p/pvp002_we_p/pvp002_we_p_z.chr	Objects/weapons/p/pvp002_we_p/pvp002_we_p_y.chr	0	0,0,0	Objects/weapons/p/pvp002_u01_we_p/pvp002_u01_we_p.mtl	0	0,0,0	Objects/weapons/p/pvp002_u01_we_p/pvp002_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350405	35	Objects/weapons/n/pvp002_we_n/pvp002_we_n.chr		0	0,0,0	Objects/weapons/n/pvp002_u01_we_n/pvp002_u01_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360405	36	Objects/weapons/s/pvp002_we_s/pvp002_we_s_z.chr	Objects/weapons/s/pvp002_we_s/pvp002_we_s_y.chr	0	0,0,0	Objects/weapons/s/pvp002_u01_we_s/pvp002_u01_we_s.mtl	0	0,0,0	Objects/weapons/s/pvp002_u01_we_s/pvp002_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370405	37	Objects/weapons/t/pvp002_we_t/pvp002_we_t_z.chr	Objects/weapons/t/pvp002_we_t/pvp002_we_t_y.chr	0	0,0,0	Objects/weapons/t/pvp002_u01_we_t/pvp002_u01_we_t.mtl	0	0,0,0	Objects/weapons/t/pvp002_u01_we_t/pvp002_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380405	38	Objects/weapons/f/pvp002_we_f/pvp002_we_f.chr		0	0,0,0	Objects/weapons/f/pvp002_u01_we_f/pvp002_u01_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390405	39	Objects/weapons/u/pvp002_we_u/pvp002_we_u_z.chr	Objects/weapons/u/pvp002_we_u/pvp002_we_u_y.chr	0	0,0,0	Objects/weapons/u/pvp002_u01_we_u/pvp002_u01_we_u.mtl	0	0,0,0	Objects/weapons/u/pvp002_u01_we_u/pvp002_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400405	40	Objects/weapons/g/pvp002_we_g/pvp002_we_g_z.chr	Objects/weapons/g/pvp002_we_g/pvp002_we_g_y.chr	0	0,0,0	Objects/weapons/g/pvp002_u01_we_g/pvp002_u01_we_g.mtl	0	0,0,0	Objects/weapons/g/pvp002_u01_we_g/pvp002_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310406	31	Objects/weapons/d/pvp002_we_d/pvp002_we_d.chr		0	0,0,0	Objects/weapons/d/pvp002_u01_we_d/pvp002_u01_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320406	32	Objects/weapons/c/pvp002_we_c/pvp002_we_c.chr		0	0,0,0	Objects/weapons/c/pvp002_u01_we_c/pvp002_u01_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330406	33	Objects/weapons/q/pvp002_we_q/pvp002_we_q_z.chr	Objects/weapons/q/pvp002_we_q/pvp002_we_q_y.chr	0	0,0,0	Objects/weapons/q/pvp002_u01_we_q/pvp002_u01_we_q.mtl	0	0,0,0	Objects/weapons/q/pvp002_u01_we_q/pvp002_u01_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340406	34	Objects/weapons/p/pvp002_we_p/pvp002_we_p_z.chr	Objects/weapons/p/pvp002_we_p/pvp002_we_p_y.chr	0	0,0,0	Objects/weapons/p/pvp002_u01_we_p/pvp002_u01_we_p.mtl	0	0,0,0	Objects/weapons/p/pvp002_u01_we_p/pvp002_u01_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350406	35	Objects/weapons/n/pvp002_we_n/pvp002_we_n.chr		0	0,0,0	Objects/weapons/n/pvp002_u01_we_n/pvp002_u01_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360406	36	Objects/weapons/s/pvp002_we_s/pvp002_we_s_z.chr	Objects/weapons/s/pvp002_we_s/pvp002_we_s_y.chr	0	0,0,0	Objects/weapons/s/pvp002_u01_we_s/pvp002_u01_we_s.mtl	0	0,0,0	Objects/weapons/s/pvp002_u01_we_s/pvp002_u01_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370406	37	Objects/weapons/t/pvp002_we_t/pvp002_we_t_z.chr	Objects/weapons/t/pvp002_we_t/pvp002_we_t_y.chr	0	0,0,0	Objects/weapons/t/pvp002_u01_we_t/pvp002_u01_we_t.mtl	0	0,0,0	Objects/weapons/t/pvp002_u01_we_t/pvp002_u01_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380406	38	Objects/weapons/f/pvp002_we_f/pvp002_we_f.chr		0	0,0,0	Objects/weapons/f/pvp002_u01_we_f/pvp002_u01_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390406	39	Objects/weapons/u/pvp002_we_u/pvp002_we_u_z.chr	Objects/weapons/u/pvp002_we_u/pvp002_we_u_y.chr	0	0,0,0	Objects/weapons/u/pvp002_u01_we_u/pvp002_u01_we_u.mtl	0	0,0,0	Objects/weapons/u/pvp002_u01_we_u/pvp002_u01_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400406	40	Objects/weapons/g/pvp002_we_g/pvp002_we_g_z.chr	Objects/weapons/g/pvp002_we_g/pvp002_we_g_y.chr	0	0,0,0	Objects/weapons/g/pvp002_u01_we_g/pvp002_u01_we_g.mtl	0	0,0,0	Objects/weapons/g/pvp002_u01_we_g/pvp002_u01_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310378	31	Objects/weapons/d/ma033_we_d/ma033_we_d.chr		0	0,0,0	Objects/weapons/d/ma033_we_d/ma033_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320378	32	Objects/weapons/c/ma033_we_c/ma033_we_c.chr		0	0,0,0	Objects/weapons/c/ma033_we_c/ma033_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330378	33	Objects/weapons/q/ma033_we_q/ma033_we_q_z.chr	Objects/weapons/q/ma033_we_q/ma033_we_q_y.chr	0	0,0,0	Objects/weapons/q/ma033_we_q/ma033_we_q.mtl	0	0,0,0	Objects/weapons/q/ma033_we_q/ma033_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340378	34	Objects/weapons/p/ma033_we_p/ma033_we_p_z.chr	Objects/weapons/p/ma033_we_p/ma033_we_p_y.chr	0	0,0,0	Objects/weapons/p/ma033_we_p/ma033_we_p.mtl	0	0,0,0	Objects/weapons/p/ma033_we_p/ma033_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350378	35	Objects/weapons/n/ma033_we_n/ma033_we_n.chr		0	0,0,0	Objects/weapons/n/ma033_we_n/ma033_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360378	36	Objects/weapons/s/ma033_we_s/ma033_we_s_z.chr	Objects/weapons/s/ma033_we_s/ma033_we_s_y.chr	0	0,0,0	Objects/weapons/s/ma033_we_s/ma033_we_s.mtl	0	0,0,0	Objects/weapons/s/ma033_we_s/ma033_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370378	37	Objects/weapons/t/ma033_we_t/ma033_we_t_z.chr	Objects/weapons/t/ma033_we_t/ma033_we_t_y.chr	0	0,0,0	Objects/weapons/t/ma033_we_t/ma033_we_t.mtl	0	0,0,0	Objects/weapons/t/ma033_we_t/ma033_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380378	38	Objects/weapons/f/ma033_we_f/ma033_we_f.chr		0	0,0,0	Objects/weapons/f/ma033_we_f/ma033_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390378	39	Objects/weapons/u/ma033_we_u/ma033_we_u_z.chr	Objects/weapons/u/ma033_we_u/ma033_we_u_y.chr	0	0,0,0	Objects/weapons/u/ma033_we_u/ma033_we_u.mtl	0	0,0,0	Objects/weapons/u/ma033_we_u/ma033_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400378	40	Objects/weapons/g/ma033_we_g/ma033_we_g_z.chr	Objects/weapons/g/ma033_we_g/ma033_we_g_y.chr	0	0,0,0	Objects/weapons/g/ma033_we_g/ma033_we_g.mtl	0	0,0,0	Objects/weapons/g/ma033_we_g/ma033_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310412	31	Objects/weapons/d/ma033_we_d/ma033_we_d.chr		0	0,0,0	Objects/weapons/d/ma033_we_d/ma033_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320412	32	Objects/weapons/c/ma033_we_c/ma033_we_c.chr		0	0,0,0	Objects/weapons/c/ma033_we_c/ma033_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330412	33	Objects/weapons/q/ma033_we_q/ma033_we_q_z.chr	Objects/weapons/q/ma033_we_q/ma033_we_q_y.chr	0	0,0,0	Objects/weapons/q/ma033_we_q/ma033_we_q.mtl	0	0,0,0	Objects/weapons/q/ma033_we_q/ma033_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340412	34	Objects/weapons/p/ma033_we_p/ma033_we_p_z.chr	Objects/weapons/p/ma033_we_p/ma033_we_p_y.chr	0	0,0,0	Objects/weapons/p/ma033_we_p/ma033_we_p.mtl	0	0,0,0	Objects/weapons/p/ma033_we_p/ma033_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350412	35	Objects/weapons/n/ma033_we_n/ma033_we_n.chr		0	0,0,0	Objects/weapons/n/ma033_we_n/ma033_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360412	36	Objects/weapons/s/ma033_we_s/ma033_we_s_z.chr	Objects/weapons/s/ma033_we_s/ma033_we_s_y.chr	0	0,0,0	Objects/weapons/s/ma033_we_s/ma033_we_s.mtl	0	0,0,0	Objects/weapons/s/ma033_we_s/ma033_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370412	37	Objects/weapons/t/ma033_we_t/ma033_we_t_z.chr	Objects/weapons/t/ma033_we_t/ma033_we_t_y.chr	0	0,0,0	Objects/weapons/t/ma033_we_t/ma033_we_t.mtl	0	0,0,0	Objects/weapons/t/ma033_we_t/ma033_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380412	38	Objects/weapons/f/ma033_we_f/ma033_we_f.chr		0	0,0,0	Objects/weapons/f/ma033_we_f/ma033_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390412	39	Objects/weapons/u/ma033_we_u/ma033_we_u_z.chr	Objects/weapons/u/ma033_we_u/ma033_we_u_y.chr	0	0,0,0	Objects/weapons/u/ma033_we_u/ma033_we_u.mtl	0	0,0,0	Objects/weapons/u/ma033_we_u/ma033_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400412	40	Objects/weapons/g/ma033_we_g/ma033_we_g_z.chr	Objects/weapons/g/ma033_we_g/ma033_we_g_y.chr	0	0,0,0	Objects/weapons/g/ma033_we_g/ma033_we_g.mtl	0	0,0,0	Objects/weapons/g/ma033_we_g/ma033_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310413	31	Objects/weapons/d/ma014_we_d/ma014_we_d.chr		0	0,0,0	Objects/weapons/d/ma014_we_d/ma014_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320413	32	Objects/weapons/c/ma014_we_c/ma014_we_c.chr		0	0,0,0	Objects/weapons/c/ma014_we_c/ma014_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330413	33	Objects/weapons/q/ma014_we_q/ma014_we_q_z.chr	Objects/weapons/q/ma014_we_q/ma014_we_q_y.chr	0	0,0,0	Objects/weapons/q/ma014_we_q/ma014_we_q.mtl	0	0,0,0	Objects/weapons/q/ma014_we_q/ma014_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340413	34	Objects/weapons/p/ma014_we_p/ma014_we_p_z.chr	Objects/weapons/p/ma014_we_p/ma014_we_p_y.chr	0	0,0,0	Objects/weapons/p/ma014_we_p/ma014_we_p.mtl	0	0,0,0	Objects/weapons/p/ma014_we_p/ma014_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350413	35	Objects/weapons/n/ma014_we_n/ma014_we_n.chr		0	0,0,0	Objects/weapons/n/ma014_we_n/ma014_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360413	36	Objects/weapons/s/ma014_we_s/ma014_we_s_z.chr	Objects/weapons/s/ma014_we_s/ma014_we_s_y.chr	0	0,0,0	Objects/weapons/s/ma014_we_s/ma014_we_s.mtl	0	0,0,0	Objects/weapons/s/ma014_we_s/ma014_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370413	37	Objects/weapons/t/ma014_we_t/ma014_we_t_z.chr	Objects/weapons/t/ma014_we_t/ma014_we_t_y.chr	0	0,0,0	Objects/weapons/t/ma014_we_t/ma014_we_t.mtl	0	0,0,0	Objects/weapons/t/ma014_we_t/ma014_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380413	38	Objects/weapons/f/ma014_we_f/ma014_we_f.chr		0	0,0,0	Objects/weapons/f/ma014_we_f/ma014_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390413	39	Objects/weapons/u/ma014_we_u/ma014_we_u_z.chr	Objects/weapons/u/ma014_we_u/ma014_we_u_y.chr	0	0,0,0	Objects/weapons/u/ma014_we_u/ma014_we_u.mtl	0	0,0,0	Objects/weapons/u/ma014_we_u/ma014_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400413	40	Objects/weapons/g/ma014_we_g/ma014_we_g_z.chr	Objects/weapons/g/ma014_we_g/ma014_we_g_y.chr	0	0,0,0	Objects/weapons/g/ma014_we_g/ma014_we_g.mtl	0	0,0,0	Objects/weapons/g/ma014_we_g/ma014_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310414	31	Objects/weapons/d/ma014_we_d/ma014_we_d.chr		0	0,0,0	Objects/weapons/d/ma014_we_d/ma014_we_d.mtl	0	0,0,0	0	metal	Common.Weapons.D_ma014	0,0,0	0,0,0	1	d_root	0		0,0,0	0,0,0	1		0
320414	32	Objects/weapons/c/ma014_we_c/ma014_we_c.chr		0	0,0,0	Objects/weapons/c/ma014_we_c/ma014_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330414	33	Objects/weapons/q/ma014_we_q/ma014_we_q_z.chr	Objects/weapons/q/ma014_we_q/ma014_we_q_y.chr	0	0,0,0	Objects/weapons/q/ma014_we_q/ma014_we_q.mtl	0	0,0,0	Objects/weapons/q/ma014_we_q/ma014_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340414	34	Objects/weapons/p/ma014_we_p/ma014_we_p_z.chr	Objects/weapons/p/ma014_we_p/ma014_we_p_y.chr	0	0,0,0	Objects/weapons/p/ma014_we_p/ma014_we_p.mtl	0	0,0,0	Objects/weapons/p/ma014_we_p/ma014_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350414	35	Objects/weapons/n/ma014_we_n/ma014_we_n.chr		0	0,0,0	Objects/weapons/n/ma014_we_n/ma014_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360414	36	Objects/weapons/s/ma014_we_s/ma014_we_s_z.chr	Objects/weapons/s/ma014_we_s/ma014_we_s_y.chr	0	0,0,0	Objects/weapons/s/ma014_we_s/ma014_we_s.mtl	0	0,0,0	Objects/weapons/s/ma014_we_s/ma014_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370414	37	Objects/weapons/t/ma014_we_t/ma014_we_t_z.chr	Objects/weapons/t/ma014_we_t/ma014_we_t_y.chr	0	0,0,0	Objects/weapons/t/ma014_we_t/ma014_we_t.mtl	0	0,0,0	Objects/weapons/t/ma014_we_t/ma014_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380414	38	Objects/weapons/f/ma014_we_f/ma014_we_f.chr		0	0,0,0	Objects/weapons/f/ma014_we_f/ma014_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390414	39	Objects/weapons/u/ma014_we_u/ma014_we_u_z.chr	Objects/weapons/u/ma014_we_u/ma014_we_u_y.chr	0	0,0,0	Objects/weapons/u/ma014_we_u/ma014_we_u.mtl	0	0,0,0	Objects/weapons/u/ma014_we_u/ma014_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400414	40	Objects/weapons/g/ma014_we_g/ma014_we_g_z.chr	Objects/weapons/g/ma014_we_g/ma014_we_g_y.chr	0	0,0,0	Objects/weapons/g/ma014_we_g/ma014_we_g.mtl	0	0,0,0	Objects/weapons/g/ma014_we_g/ma014_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310420	31	Objects/weapons/d/masp012_we_d/masp012_we_d.chr		0	0,0,0	Objects/weapons/d/masp012_we_d/masp012_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320420	32	Objects/weapons/c/masp012_we_c/masp012_we_c.chr		0	0,0,0	Objects/weapons/c/masp012_we_c/masp012_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330420	33	Objects/weapons/q/masp012_we_q/masp012_we_q_z.chr	Objects/weapons/q/masp012_we_q/masp012_we_q_y.chr	0	0,0,0	Objects/weapons/q/masp012_we_q/masp012_we_q.mtl	0	0,0,0	Objects/weapons/q/masp012_we_q/masp012_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340420	34	Objects/weapons/p/masp012_we_p/masp012_we_p_z.chr	Objects/weapons/p/masp012_we_p/masp012_we_p_y.chr	0	0,0,0	Objects/weapons/p/masp012_we_p/masp012_we_p.mtl	0	0,0,0	Objects/weapons/p/masp012_we_p/masp012_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350420	35	Objects/weapons/n/masp012_we_n/masp012_we_n.chr		0	0,0,0	Objects/weapons/n/masp012_we_n/masp012_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360420	36	Objects/weapons/s/masp012_we_s/masp012_we_s_z.chr	Objects/weapons/s/masp012_we_s/masp012_we_s_y.chr	0	0,0,0	Objects/weapons/s/masp012_we_s/masp012_we_s.mtl	0	0,0,0	Objects/weapons/s/masp012_we_s/masp012_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370420	37	Objects/weapons/t/masp012_we_t/masp012_we_t_z.chr	Objects/weapons/t/masp012_we_t/masp012_we_t_y.chr	0	0,0,0	Objects/weapons/t/masp012_we_t/masp012_we_t.mtl	0	0,0,0	Objects/weapons/t/masp012_we_t/masp012_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380420	38	Objects/weapons/f/masp012_we_f/masp012_we_f.chr		0	0,0,0	Objects/weapons/f/masp012_we_f/masp012_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390420	39	Objects/weapons/u/masp012_we_u/masp012_we_u_z.chr	Objects/weapons/u/masp012_we_u/masp012_we_u_y.chr	0	0,0,0	Objects/weapons/u/masp012_we_u/masp012_we_u.mtl	0	0,0,0	Objects/weapons/u/masp012_we_u/masp012_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
400420	40	Objects/weapons/g/masp012_we_g/masp012_we_g_z.chr	Objects/weapons/g/masp012_we_g/masp012_we_g_y.chr	0	0,0,0	Objects/weapons/g/masp012_we_g/masp012_we_g.mtl	0	0,0,0	Objects/weapons/g/masp012_we_g/masp012_we_g.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
310421	31	Objects/weapons/d/masp007_we_d/masp007_we_d.chr		0	0,0,0	Objects/weapons/d/masp007_we_d/masp007_we_d.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
320421	32	Objects/weapons/c/masp007_we_c/masp007_we_c.chr		0	0,0,0	Objects/weapons/c/masp007_we_c/masp007_we_c.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
330421	33	Objects/weapons/q/masp007_we_q/masp007_we_q_z.chr	Objects/weapons/q/masp007_we_q/masp007_we_q_y.chr	0	0,0,0	Objects/weapons/q/masp007_we_q/masp007_we_q.mtl	0	0,0,0	Objects/weapons/q/masp007_we_q/masp007_we_q.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
340421	34	Objects/weapons/p/masp007_we_p/masp007_we_p_z.chr	Objects/weapons/p/masp007_we_p/masp007_we_p_y.chr	0	0,0,0	Objects/weapons/p/masp007_we_p/masp007_we_p.mtl	0	0,0,0	Objects/weapons/p/masp007_we_p/masp007_we_p.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
350421	35	Objects/weapons/n/masp007_we_n/masp007_we_n.chr		0	0,0,0	Objects/weapons/n/masp007_we_n/masp007_we_n.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
360421	36	Objects/weapons/s/masp007_we_s/masp007_we_s_z.chr	Objects/weapons/s/masp007_we_s/masp007_we_s_y.chr	0	0,0,0	Objects/weapons/s/masp007_we_s/masp007_we_s.mtl	0	0,0,0	Objects/weapons/s/masp007_we_s/masp007_we_s.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
370421	37	Objects/weapons/t/masp007_we_t/masp007_we_t_z.chr	Objects/weapons/t/masp007_we_t/masp007_we_t_y.chr	0	0,0,0	Objects/weapons/t/masp007_we_t/masp007_we_t.mtl	0	0,0,0	Objects/weapons/t/masp007_we_t/masp007_we_t.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
380421	38	Objects/weapons/f/masp007_we_f/masp007_we_f.chr		0	0,0,0	Objects/weapons/f/masp007_we_f/masp007_we_f.mtl	0	0,0,0	0	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
390421	39	Objects/weapons/u/masp007_we_u/masp007_we_u_z.chr	Objects/weapons/u/masp007_we_u/masp007_we_u_y.chr	0	0,0,0	Objects/weapons/u/masp007_we_u/masp007_we_u.mtl	0	0,0,0	Objects/weapons/u/masp007_we_u/masp007_we_u.mtl	metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
