#TSV
#============Begin of sheet============
@Sheet=开箱子
开包物品ID	开包物品名称	消耗材料	开包时间	道具添加模式	随机物品组Min	随机物品组Max	绑定类型	重复选择物品组	物品组ID	相对概率	随机物品次数Min	随机物品次数Max
1722	福尔摩斯套装（永久）	0	1000		0	0	2	0	3034	0	0	0
1723	鬼魅巫师套装（永久）	0	1000		0	0	2	0	3035	0	0	0
1723	鬼魅巫师套装（永久）	0	1000		0	0	2	0	3036	0	0	0
1723	鬼魅巫师套装（永久）	0	1000		0	0	2	0	3037	0	0	0
1723	鬼魅巫师套装（永久）	0	1000		0	0	2	0	3038	0	0	0
1723	鬼魅巫师套装（永久）	0	1000		0	0	2	0	3039	0	0	0
1724	暴走红莲套装（永久）	0	1000		0	0	2	0	3040	0	0	0
1724	暴走红莲套装（永久）	0	1000		0	0	2	0	3041	0	0	0
1724	暴走红莲套装（永久）	0	1000		0	0	2	0	3042	0	0	0
1724	暴走红莲套装（永久）	0	1000		0	0	2	0	3043	0	0	0
1724	暴走红莲套装（永久）	0	1000		0	0	2	0	3044	0	0	0
1725	火枪喵套装（永久）	0	1000		0	0	2	0	3045	0	0	0
1725	火枪喵套装（永久）	0	1000		0	0	2	0	3046	0	0	0
1725	火枪喵套装（永久）	0	1000		0	0	2	0	3047	0	0	0
1726	温软冬装套装（永久）	0	1000		0	0	2	0	3048	0	0	0
1726	温软冬装套装（永久）	0	1000		0	0	2	0	3049	0	0	0
1726	温软冬装套装（永久）	0	1000		0	0	2	0	3050	0	0	0
1726	温软冬装套装（永久）	0	1000		0	0	2	0	3051	0	0	0
1726	温软冬装套装（永久）	0	1000		0	0	2	0	3052	0	0	0
1727	缤纷沙滩套装（永久）	0	1000		0	0	2	0	3053	0	0	0
1727	缤纷沙滩套装（永久）	0	1000		0	0	2	0	3054	0	0	0
1727	缤纷沙滩套装（永久）	0	1000		0	0	2	0	3055	0	0	0
1727	缤纷沙滩套装（永久）	0	1000		0	0	2	0	3056	0	0	0
1727	缤纷沙滩套装（永久）	0	1000		0	0	2	0	3057	0	0	0
1728	秘境宝藏（概率）	0	1000		0	0	2	0	3058	0	0	0
1728	秘境宝藏（概率）	0	1000		0	0	2	0	3059	0	0	0
1728	秘境宝藏（概率）	0	1000		0	0	2	0	3060	0	0	0
1728	秘境宝藏（概率）	0	1000		0	0	2	0	3061	0	0	0
1728	秘境宝藏（概率）	0	1000		0	0	2	0	3062	0	0	0
1728	秘境宝藏（概率）	0	1000		0	0	2	0	3063	0	0	0
1729	黄金铁皮人套装（永久）	0	1000		0	0	2	0	3064	0	0	0
1729	黄金铁皮人套装（永久）	0	1000		0	0	2	0	3065	0	0	0
1729	黄金铁皮人套装（永久）	0	1000		0	0	2	0	3066	0	0	0
1729	黄金铁皮人套装（永久）	0	1000		0	0	2	0	3067	0	0	0
1729	黄金铁皮人套装（永久）	0	1000		0	0	2	0	3068	0	0	0
1730	教官匹配协助奖励（旧）	0	1000		0	0	2	0	3069	0	0	0
1730	教官匹配协助奖励（旧）	0	1000		0	0	2	0	3070	0	0	0
1730	教官匹配协助奖励（旧）	0	1000		0	0	2	0	3071	0	0	0
1730	教官匹配协助奖励（旧）	0	1000		0	0	2	0	7431	0	0	0
1731	骸骨喵套装	0	1000		0	0	2	0	3072	0	0	0
1731	骸骨喵套装	0	1000		0	0	2	0	3073	0	0	0
1731	骸骨喵套装	0	1000		0	0	2	0	3074	0	0	0
1732	金蝉童子套装	0	1000		0	0	2	0	3075	0	0	0
1732	金蝉童子套装	0	1000		0	0	2	0	3076	0	0	0
1732	金蝉童子套装	0	1000		0	0	2	0	3077	0	0	0
1733	秘境宝藏（白金）	0	1000		0	0	2	0	3078	0	0	0
1733	秘境宝藏（白金）	0	1000		0	0	2	0	3079	0	0	0
1733	秘境宝藏（白金）	0	1000		0	0	2	0	3080	0	0	0
1733	秘境宝藏（白金）	0	1000		0	0	2	0	3081	0	0	0
1733	秘境宝藏（白金）	0	1000		0	0	2	0	3082	0	0	0
1733	秘境宝藏（白金）	0	1000		0	0	2	0	3083	0	0	0
1734	秘境宝藏（金）	0	1000		0	0	2	0	3084	0	0	0
1734	秘境宝藏（金）	0	1000		0	0	2	0	3085	0	0	0
1734	秘境宝藏（金）	0	1000		0	0	2	0	3086	0	0	0
1734	秘境宝藏（金）	0	1000		0	0	2	0	3087	0	0	0
1734	秘境宝藏（金）	0	1000		0	0	2	0	3088	0	0	0
1734	秘境宝藏（金）	0	1000		0	0	2	0	3089	0	0	0
1735	秘境宝藏（银）	0	1000		0	0	2	0	3090	0	0	0
1735	秘境宝藏（银）	0	1000		0	0	2	0	3091	0	0	0
1735	秘境宝藏（银）	0	1000		0	0	2	0	3092	0	0	0
1735	秘境宝藏（银）	0	1000		0	0	2	0	3093	0	0	0
1735	秘境宝藏（银）	0	1000		0	0	2	0	3094	0	0	0
1735	秘境宝藏（银）	0	1000		0	0	2	0	3095	0	0	0
1736	秘境宝藏（铜）	0	1000		0	0	2	0	3096	0	0	0
1736	秘境宝藏（铜）	0	1000		0	0	2	0	3097	0	0	0
1736	秘境宝藏（铜）	0	1000		0	0	2	0	3098	0	0	0
1736	秘境宝藏（铜）	0	1000		0	0	2	0	3099	0	0	0
1736	秘境宝藏（铜）	0	1000		0	0	2	0	3100	0	0	0
1740	华贵春装套装（7天）	0	1000		0	0	2	0	3108	0	0	0
1740	华贵春装套装（7天）	0	1000		0	0	2	0	3109	0	0	0
1740	华贵春装套装（7天）	0	1000		0	0	2	0	3110	0	0	0
1740	华贵春装套装（7天）	0	1000		0	0	2	0	3111	0	0	0
1740	华贵春装套装（7天）	0	1000		0	0	2	0	3112	0	0	0
1741	黄金铁皮人套装（30天）	0	1000		0	0	2	0	3113	0	0	0
1741	黄金铁皮人套装（30天）	0	1000		0	0	2	0	3114	0	0	0
1741	黄金铁皮人套装（30天）	0	1000		0	0	2	0	3115	0	0	0
1741	黄金铁皮人套装（30天）	0	1000		0	0	2	0	3116	0	0	0
1741	黄金铁皮人套装（30天）	0	1000		0	0	2	0	3117	0	0	0
1742	先遣个人福利大礼包	0	1000		0	0	2	0	3121	0	0	0
1742	先遣个人福利大礼包	0	1000		0	0	2	0	3122	0	0	0
1742	先遣个人福利大礼包	0	1000		0	0	2	0	3123	0	0	0
1742	先遣个人福利大礼包	0	1000		0	0	2	0	3124	0	0	0
1742	先遣个人福利大礼包	0	1000		0	0	2	0	3125	0	0	0
1742	先遣个人福利大礼包	0	1000		0	0	2	0	3126	0	0	0
1743	欢乐狩魂包	0	1000		0	0	2	0	3127	0	0	0
1743	欢乐狩魂包	0	1000		0	0	2	0	3128	0	0	0
1743	欢乐狩魂包	0	1000		0	0	2	0	3129	0	0	0
1744	欢乐狩魂包	0	1000		0	0	2	0	3130	0	0	0
1744	欢乐狩魂包	0	1000		0	0	2	0	3131	0	0	0
1744	欢乐狩魂包	0	1000		0	0	2	0	3132	0	0	0
1745	逍遥狩魂包	0	1000		0	0	2	0	3133	0	0	0
1745	逍遥狩魂包	0	1000		0	0	2	0	3134	0	0	0
1745	逍遥狩魂包	0	1000		0	0	2	0	3135	0	0	0
1746	逍遥狩魂包	0	1000		0	0	2	0	3136	0	0	0
1746	逍遥狩魂包	0	1000		0	0	2	0	3137	0	0	0
1746	逍遥狩魂包	0	1000		0	0	2	0	3138	0	0	0
1747	欢乐狩魂包	0	1000		0	0	2	0	3139	0	0	0
1747	欢乐狩魂包	0	1000		0	0	2	0	3140	0	0	0
1747	欢乐狩魂包	0	1000		0	0	2	0	3141	0	0	0
1748	欢乐狩魂包	0	1000		0	0	2	0	3142	0	0	0
1748	欢乐狩魂包	0	1000		0	0	2	0	3143	0	0	0
1748	欢乐狩魂包	0	1000		0	0	2	0	3144	0	0	0
1749	逍遥狩魂包	0	1000		0	0	2	0	3145	0	0	0
1749	逍遥狩魂包	0	1000		0	0	2	0	3146	0	0	0
1749	逍遥狩魂包	0	1000		0	0	2	0	3147	0	0	0
1750	逍遥狩魂包	0	1000		0	0	2	0	3148	0	0	0
1750	逍遥狩魂包	0	1000		0	0	2	0	3149	0	0	0
1750	逍遥狩魂包	0	1000		0	0	2	0	3150	0	0	0
1751	逍遥狩魂包	0	1000		0	0	2	0	3151	0	0	0
1751	逍遥狩魂包	0	1000		0	0	2	0	3152	0	0	0
1751	逍遥狩魂包	0	1000		0	0	2	0	3153	0	0	0
1752	极限狩魂包	0	1000		0	0	2	0	3154	0	0	0
1752	极限狩魂包	0	1000		0	0	2	0	3155	0	0	0
1753	欢乐狩魂包	0	1000		0	0	2	0	3156	0	0	0
1753	欢乐狩魂包	0	1000		0	0	2	0	3157	0	0	0
1753	欢乐狩魂包	0	1000		0	0	2	0	3158	0	0	0
1754	欢乐狩魂包	0	1000		0	0	2	0	3159	0	0	0
1754	欢乐狩魂包	0	1000		0	0	2	0	3160	0	0	0
1754	欢乐狩魂包	0	1000		0	0	2	0	3161	0	0	0
1755	逍遥狩魂包	0	1000		0	0	2	0	3162	0	0	0
1755	逍遥狩魂包	0	1000		0	0	2	0	3163	0	0	0
1755	逍遥狩魂包	0	1000		0	0	2	0	3164	0	0	0
1756	逍遥狩魂包	0	1000		0	0	2	0	3165	0	0	0
1756	逍遥狩魂包	0	1000		0	0	2	0	3166	0	0	0
1756	逍遥狩魂包	0	1000		0	0	2	0	3167	0	0	0
1757	逍遥狩魂包	0	1000		0	0	2	0	3168	0	0	0
1757	逍遥狩魂包	0	1000		0	0	2	0	3169	0	0	0
1757	逍遥狩魂包	0	1000		0	0	2	0	3170	0	0	0
1758	极限狩魂包	0	1000		0	0	2	0	3171	0	0	0
1758	极限狩魂包	0	1000		0	0	2	0	3172	0	0	0
1759	极限狩魂包	0	1000		0	0	2	0	3173	0	0	0
1759	极限狩魂包	0	1000		0	0	2	0	3174	0	0	0
1759	极限狩魂包	0	1000		0	0	2	0	3175	0	0	0
1759	极限狩魂包	0	1000		0	0	2	0	3176	0	0	0
1759	极限狩魂包	0	1000		0	0	2	0	3177	0	0	0
1760	极限狩魂包	0	1000		0	0	2	0	3178	0	0	0
1760	极限狩魂包	0	1000		0	0	2	0	3179	0	0	0
1760	极限狩魂包	0	1000		0	0	2	0	3180	0	0	0
1760	极限狩魂包	0	1000		0	0	2	0	3181	0	0	0
1760	极限狩魂包	0	1000		0	0	2	0	3182	0	0	0
1760	极限狩魂包	0	1000		0	0	2	0	3183	0	0	0
1761	巨龙终结者（永久）	0	1000		0	0	2	0	3184	0	0	0
1761	巨龙终结者（永久）	0	1000		0	0	2	0	3185	0	0	0
1761	巨龙终结者（永久）	0	1000		0	0	2	0	3186	0	0	0
1761	巨龙终结者（永久）	0	1000		0	0	2	0	3187	0	0	0
1761	巨龙终结者（永久）	0	1000		0	0	2	0	3188	0	0	0
1762	化石	2265	1000		0	0	2	0	3189	0	0	0
1762	化石	2266	1000		0	0	2	0	3191	0	0	0
1763	恶魔战士（15天）	0	1000		0	0	2	0	3193	0	0	0
1763	恶魔战士（15天）	0	1000		0	0	2	0	3194	0	0	0
1763	恶魔战士（15天）	0	1000		0	0	2	0	3195	0	0	0
1763	恶魔战士（15天）	0	1000		0	0	2	0	3196	0	0	0
1763	恶魔战士（15天）	0	1000		0	0	2	0	3197	0	0	0
1764	恶魔战士（永久）	0	1000		0	0	2	0	3198	0	0	0
1764	恶魔战士（永久）	0	1000		0	0	2	0	3199	0	0	0
1764	恶魔战士（永久）	0	1000		0	0	2	0	3200	0	0	0
1764	恶魔战士（永久）	0	1000		0	0	2	0	3201	0	0	0
1764	恶魔战士（永久）	0	1000		0	0	2	0	3202	0	0	0
1765	浪人喧哗（7天）	0	1000		0	0	2	0	3254	0	0	0
1765	浪人喧哗（7天）	0	1000		0	0	2	0	3255	0	0	0
1765	浪人喧哗（7天）	0	1000		0	0	2	0	3256	0	0	0
1765	浪人喧哗（7天）	0	1000		0	0	2	0	3257	0	0	0
1765	浪人喧哗（7天）	0	1000		0	0	2	0	3258	0	0	0
1766	狂猎晋升礼包Ⅰ	0	1000		0	0	2	0	3288	0	0	0
1766	狂猎晋升礼包Ⅰ	0	1000		0	0	2	0	3289	0	0	0
1766	狂猎晋升礼包Ⅰ	0	1000		0	0	2	0	3332	0	0	0
1767	狂猎晋升礼包Ⅱ	0	1000		0	0	2	0	3290	0	0	0
1767	狂猎晋升礼包Ⅱ	0	1000		0	0	2	0	3291	0	0	0
1767	狂猎晋升礼包Ⅱ	0	1000		0	0	2	0	3333	0	0	0
1768	狂猎晋升礼包Ⅲ	0	1000		0	0	2	0	3292	0	0	0
1768	狂猎晋升礼包Ⅲ	0	1000		0	0	2	0	3293	0	0	0
1768	狂猎晋升礼包Ⅲ	0	1000		0	0	2	0	3334	0	0	0
1769	狂猎晋升礼包Ⅳ	0	1000		0	0	2	0	3294	0	0	0
1769	狂猎晋升礼包Ⅳ	0	1000		0	0	2	0	3295	0	0	0
1769	狂猎晋升礼包Ⅳ	0	1000		0	0	2	0	3335	0	0	0
1770	狂猎晋升礼包Ⅴ	0	1000		0	0	2	0	3296	0	0	0
1770	狂猎晋升礼包Ⅴ	0	1000		0	0	2	0	3297	0	0	0
1770	狂猎晋升礼包Ⅴ	0	1000		0	0	2	0	3336	0	0	0
1771	狂猎晋升礼包Ⅵ	0	1000		0	0	2	0	3298	0	0	0
1771	狂猎晋升礼包Ⅵ	0	1000		0	0	2	0	3299	0	0	0
1771	狂猎晋升礼包Ⅵ	0	1000		0	0	2	0	3337	0	0	0
1772	狂猎晋升礼包Ⅶ	0	1000		0	0	2	0	3300	0	0	0
1772	狂猎晋升礼包Ⅶ	0	1000		0	0	2	0	3338	0	0	0
1773	福袋一	0	1000	4	0	0	2	0	3301	0	0	0
1773	福袋一	0	1000	4	0	0	2	0	3302	0	0	0
1774	福袋二	0	1000	4	0	0	2	0	3303	0	0	0
1774	福袋二	0	1000	4	0	0	2	0	3304	0	0	0
1775	福袋三	0	1000	4	0	0	2	0	3305	0	0	0
1775	福袋三	0	1000	4	0	0	2	0	3306	0	0	0
1776	福袋四	0	1000	4	0	0	2	0	3307	0	0	0
1776	福袋四	0	1000	4	0	0	2	0	3308	0	0	0
1776	福袋四	0	1000	4	0	0	2	0	3309	0	0	0
1777	福袋五	0	1000	4	0	0	2	0	3310	0	0	0
1777	福袋五	0	1000	4	0	0	2	0	3311	0	0	0
1777	福袋五	0	1000	4	0	0	2	0	3312	0	0	0
1778	狩猎笛欢乐包	0	1000		0	0	2	0	3313	0	0	0
1778	狩猎笛欢乐包	0	1000		0	0	2	0	3314	0	0	0
1779	晏然花火祭共斗礼包【壹】	0	1000		0	0	2	0	3315	0	0	0
1779	晏然花火祭共斗礼包【壹】	0	1000		0	0	2	0	3316	0	0	0
1779	晏然花火祭共斗礼包【壹】	0	1000		0	0	2	0	3317	0	0	0
1779	晏然花火祭共斗礼包【壹】	0	1000		0	0	2	0	3318	0	0	0
1780	晏然花火祭共斗礼包【贰】	0	1000		0	0	2	0	3319	0	0	0
1780	晏然花火祭共斗礼包【贰】	0	1000		0	0	2	0	3320	0	0	0
1780	晏然花火祭共斗礼包【贰】	0	1000		0	0	2	0	3321	0	0	0
1780	晏然花火祭共斗礼包【贰】	0	1000		0	0	2	0	3322	0	0	0
1781	晏然花火祭共斗礼包【叁】	0	1000		0	0	2	0	3323	0	0	0
1781	晏然花火祭共斗礼包【叁】	0	1000		0	0	2	0	3324	0	0	0
1781	晏然花火祭共斗礼包【叁】	0	1000		0	0	2	0	3325	0	0	0
1781	晏然花火祭共斗礼包【叁】	0	1000		0	0	2	0	3326	0	0	0
1782	恶魔战士（7天）	0	1000		0	0	2	0	3327	0	0	0
1782	恶魔战士（7天）	0	1000		0	0	2	0	3328	0	0	0
1782	恶魔战士（7天）	0	1000		0	0	2	0	3329	0	0	0
1782	恶魔战士（7天）	0	1000		0	0	2	0	3330	0	0	0
1782	恶魔战士（7天）	0	1000		0	0	2	0	3331	0	0	0
1783	新年欢乐包	0	1000		0	0	2	0	3339	0	0	0
1783	新年欢乐包	0	1000		0	0	2	0	3340	0	0	0
1784	新年惊喜包	0	1000		0	0	2	0	3341	0	0	0
1784	新年惊喜包	0	1000		0	0	2	0	3342	0	0	0
1785	新年信封	0	1000		0	0	2	0	3343	0	0	0
1786	双旦华服包	0	1000		0	0	2	0	3350	0	0	0
1787	轻便捕获包	0	1000		0	0	2	0	3351	0	0	0
1787	轻便捕获包	0	1000		0	0	2	0	3352	0	0	0
1787	轻便捕获包	0	1000		0	0	2	0	3353	0	0	0
1787	轻便捕获包	0	1000		0	0	2	0	3354	0	0	0
1788	狂猎捕获包	0	1000		0	0	2	0	3355	0	0	0
1788	狂猎捕获包	0	1000		0	0	2	0	3356	0	0	0
1788	狂猎捕获包	0	1000		0	0	2	0	3357	0	0	0
1788	狂猎捕获包	0	1000		0	0	2	0	3358	0	0	0
1788	狂猎捕获包	0	1000		0	0	2	0	3359	0	0	0
1789	落日流光	0	1000		0	0	2	0	3360	0	0	0
1789	落日流光	0	1000		0	0	2	0	3361	0	0	0
1789	落日流光	0	1000		0	0	2	0	3362	0	0	0
1789	落日流光	0	1000		0	0	2	0	3363	0	0	0
1789	落日流光	0	1000		0	0	2	0	3364	0	0	0
1790	落月红霞	0	1000		0	0	2	0	3365	0	0	0
1790	落月红霞	0	1000		0	0	2	0	3366	0	0	0
1790	落月红霞	0	1000		0	0	2	0	3367	0	0	0
1790	落月红霞	0	1000		0	0	2	0	3368	0	0	0
1790	落月红霞	0	1000		0	0	2	0	3369	0	0	0
1791	蔷薇骑士	0	1000		0	0	2	0	3374	0	0	0
1791	蔷薇骑士	0	1000		0	0	2	0	3375	0	0	0
1791	蔷薇骑士	0	1000		0	0	2	0	3376	0	0	0
1791	蔷薇骑士	0	1000		0	0	2	0	3377	0	0	0
1791	蔷薇骑士	0	1000		0	0	2	0	3378	0	0	0
1792	落日流光超值礼包	0	1000		0	0	2	0	3370	0	0	0
1792	落日流光超值礼包	0	1000		0	0	2	0	3371	0	0	0
1792	落日流光超值礼包	0	1000		0	0	2	0	3372	0	0	0
1792	落日流光超值礼包	0	1000		0	0	2	0	3373	0	0	0
1793	蔷薇骑士超值礼包	0	1000		0	0	2	0	3379	0	0	0
1793	蔷薇骑士超值礼包	0	1000		0	0	2	0	3380	0	0	0
1793	蔷薇骑士超值礼包	0	1000		0	0	2	0	3381	0	0	0
1793	蔷薇骑士超值礼包	0	1000		0	0	2	0	3382	0	0	0
1794	遗迹石板100礼包	0	1000		0	0	2	0	4689	0	0	0
1794	遗迹石板100礼包	0	1000		0	0	2	0	4690	0	0	0
1794	遗迹石板100礼包	0	1000		0	0	2	0	4691	0	0	0
1794	遗迹石板100礼包	0	1000		0	0	2	0	4692	0	0	0
1794	遗迹石板100礼包	0	1000		0	0	2	0	4693	0	0	0
1794	遗迹石板100礼包	0	1000		0	0	2	0	4694	0	0	0
1795	假日畅玩包	0	1000		0	0	2	0	4696	0	0	0
1795	假日畅玩包	0	1000		0	0	2	0	4697	0	0	0
1795	假日畅玩包	0	1000		0	0	2	0	4698	0	0	0
1795	假日畅玩包	0	1000		0	0	2	0	4699	0	0	0
1795	假日畅玩包	0	1000		0	0	2	0	4700	0	0	0
1796	众神之主·庆典（随机）	0	1000		0	0	2	0	4701	0	0	0
1797	炫动歌灵·庆典（随机）	0	1000		0	0	2	0	4702	0	0	0
1798	蔷薇骑士·庆典（随机）	0	1000		0	0	2	0	4703	0	0	0
1799	云游武僧·庆典（随机）	0	1000		0	0	2	0	4704	0	0	0
1800	爆裂钢魂·黄金（随机）	0	1000		0	0	2	0	4705	0	0	0
1801	优雅夏装礼包	0	1000		0	0	2	0	3477	0	0	0
1801	优雅夏装礼包	0	1000		0	0	2	0	3478	0	0	0
1801	优雅夏装礼包	0	1000		0	0	2	0	3479	0	0	0
1801	优雅夏装礼包	0	1000		0	0	2	0	3480	0	0	0
1801	优雅夏装礼包	0	1000		0	0	2	0	3481	0	0	0
1802	飘逸秋装礼包	0	1000		0	0	2	0	3483	0	0	0
1802	飘逸秋装礼包	0	1000		0	0	2	0	3484	0	0	0
1802	飘逸秋装礼包	0	1000		0	0	2	0	3485	0	0	0
1802	飘逸秋装礼包	0	1000		0	0	2	0	3486	0	0	0
1802	飘逸秋装礼包	0	1000		0	0	2	0	3487	0	0	0
1803	温软秋装礼包	0	1000		0	0	2	0	3488	0	0	0
1803	温软秋装礼包	0	1000		0	0	2	0	3489	0	0	0
1803	温软秋装礼包	0	1000		0	0	2	0	3490	0	0	0
1803	温软秋装礼包	0	1000		0	0	2	0	3491	0	0	0
1803	温软秋装礼包	0	1000		0	0	2	0	3492	0	0	0
1804	华贵春装礼包	0	1000		0	0	2	0	3493	0	0	0
1804	华贵春装礼包	0	1000		0	0	2	0	3494	0	0	0
1804	华贵春装礼包	0	1000		0	0	2	0	3495	0	0	0
1804	华贵春装礼包	0	1000		0	0	2	0	3496	0	0	0
1804	华贵春装礼包	0	1000		0	0	2	0	3497	0	0	0
1805	嗜血妖刀礼包	0	1000		0	0	2	0	3498	0	0	0
1805	嗜血妖刀礼包	0	1000		0	0	2	0	3499	0	0	0
1805	嗜血妖刀礼包	0	1000		0	0	2	0	3500	0	0	0
1805	嗜血妖刀礼包	0	1000		0	0	2	0	3501	0	0	0
1805	嗜血妖刀礼包	0	1000		0	0	2	0	3502	0	0	0
1806	嗜血妖刀.S礼包	0	1000		0	0	2	0	3503	0	0	0
1806	嗜血妖刀.S礼包	0	1000		0	0	2	0	3504	0	0	0
1806	嗜血妖刀.S礼包	0	1000		0	0	2	0	3505	0	0	0
1806	嗜血妖刀.S礼包	0	1000		0	0	2	0	3506	0	0	0
1806	嗜血妖刀.S礼包	0	1000		0	0	2	0	3507	0	0	0
1807	惊天弩炮礼包	0	1000		0	0	2	0	3508	0	0	0
1807	惊天弩炮礼包	0	1000		0	0	2	0	3509	0	0	0
1807	惊天弩炮礼包	0	1000		0	0	2	0	3510	0	0	0
1807	惊天弩炮礼包	0	1000		0	0	2	0	3511	0	0	0
1807	惊天弩炮礼包	0	1000		0	0	2	0	3512	0	0	0
1808	惊天弩炮.S礼包	0	1000		0	0	2	0	3513	0	0	0
1808	惊天弩炮.S礼包	0	1000		0	0	2	0	3514	0	0	0
1808	惊天弩炮.S礼包	0	1000		0	0	2	0	3515	0	0	0
1808	惊天弩炮.S礼包	0	1000		0	0	2	0	3516	0	0	0
1808	惊天弩炮.S礼包	0	1000		0	0	2	0	3517	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3518	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3519	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3520	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3521	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3522	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3523	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3524	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3525	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3526	0	0	0
1809	AMD特级礼包	0	1000		0	0	2	0	3527	0	0	0
1810	温软冬装360	0	1000		0	0	2	0	3528	0	0	0
1810	温软冬装360	0	1000		0	0	2	0	3529	0	0	0
1810	温软冬装360	0	1000		0	0	2	0	3530	0	0	0
1810	温软冬装360	0	1000		0	0	2	0	3531	0	0	0
1810	温软冬装360	0	1000		0	0	2	0	3532	0	0	0
1811	财神喵360	0	1000		0	0	2	0	3533	0	0	0
1811	财神喵360	0	1000		0	0	2	0	3534	0	0	0
1811	财神喵360	0	1000		0	0	2	0	3535	0	0	0
1812	烈焰红蝶	0	1000		0	0	2	0	3536	0	0	0
1812	烈焰红蝶	0	1000		0	0	2	0	3537	0	0	0
1812	烈焰红蝶	0	1000		0	0	2	0	3538	0	0	0
1812	烈焰红蝶	0	1000		0	0	2	0	3539	0	0	0
1812	烈焰红蝶	0	1000		0	0	2	0	3540	0	0	0
1813	焰羽红蝶	0	1000		0	0	2	0	3541	0	0	0
1813	焰羽红蝶	0	1000		0	0	2	0	3542	0	0	0
1813	焰羽红蝶	0	1000		0	0	2	0	3543	0	0	0
1813	焰羽红蝶	0	1000		0	0	2	0	3544	0	0	0
1813	焰羽红蝶	0	1000		0	0	2	0	3545	0	0	0
1814	极电雷霆礼包	0	1000		0	0	2	0	3546	0	0	0
1814	极电雷霆礼包	0	1000		0	0	2	0	3547	0	0	0
1814	极电雷霆礼包	0	1000		0	0	2	0	3548	0	0	0
1814	极电雷霆礼包	0	1000		0	0	2	0	3549	0	0	0
1814	极电雷霆礼包	0	1000		0	0	2	0	3550	0	0	0
1815	极电雷霆礼·S包	0	1000		0	0	2	0	3551	0	0	0
1815	极电雷霆礼·S包	0	1000		0	0	2	0	3552	0	0	0
1815	极电雷霆礼·S包	0	1000		0	0	2	0	3553	0	0	0
1815	极电雷霆礼·S包	0	1000		0	0	2	0	3554	0	0	0
1815	极电雷霆礼·S包	0	1000		0	0	2	0	3555	0	0	0
1816	好好学习1折包	0	1000		0	0	2	0	3556	0	0	0
1816	好好学习1折包	0	1000		0	0	2	0	3557	0	0	0
1816	好好学习1折包	0	1000		0	0	2	0	3558	0	0	0
1816	好好学习1折包	0	1000		0	0	2	0	3559	0	0	0
1816	好好学习1折包	0	1000		0	0	2	0	3560	0	0	0
1817	天天向上狩猎包	0	1000		0	0	2	0	3561	0	0	0
1817	天天向上狩猎包	0	1000		0	0	2	0	3562	0	0	0
1817	天天向上狩猎包	0	1000		0	0	2	0	3563	0	0	0
1817	天天向上狩猎包	0	1000		0	0	2	0	3564	0	0	0
1817	天天向上狩猎包	0	1000		0	0	2	0	3565	0	0	0
1818	大名盾蟹素材包	0	1000		0	0	2	0	4706	0	0	0
1819	金毛兽王素材包	0	1000		0	0	2	0	4707	0	0	0
1820	银袋子	0	1000		0	0	2	0	3567	0	0	0
1820	银袋子	0	1000		0	0	2	0	3800	0	0	0
1821	玉匣子	0	1000		0	0	2	0	3568	0	0	0
1821	玉匣子	0	1000		0	0	2	0	3799	0	0	0
1822	法老诅咒礼包	0	1000		0	0	2	0	3569	0	0	0
1822	法老诅咒礼包	0	1000		0	0	2	0	3570	0	0	0
1822	法老诅咒礼包	0	1000		0	0	2	0	3571	0	0	0
1822	法老诅咒礼包	0	1000		0	0	2	0	3572	0	0	0
1822	法老诅咒礼包	0	1000		0	0	2	0	3573	0	0	0
1823	法老诅咒礼包	0	1000		0	0	2	0	3574	0	0	0
1823	法老诅咒礼包	0	1000		0	0	2	0	3575	0	0	0
1823	法老诅咒礼包	0	1000		0	0	2	0	3576	0	0	0
1823	法老诅咒礼包	0	1000		0	0	2	0	3577	0	0	0
1823	法老诅咒礼包	0	1000		0	0	2	0	3578	0	0	0
1824	遗迹石板100个	0	1000		0	0	2	0	2366	0	0	0
1824	遗迹石板100个	0	1000		0	0	2	0	2367	0	0	0
1825	晶化粉尘包	0	1000		0	0	2	0	2368	0	0	0
1825	晶化粉尘包	0	1000		0	0	2	0	2369	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3579	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3580	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3581	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3582	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3583	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3584	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3585	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3586	0	0	0
1826	萌新猎人礼包	0	1000		0	0	2	0	3587	0	0	0
1827	进阶猎人礼包	0	1000		0	0	2	0	3588	0	0	0
