#TSV
#============Begin of sheet============
@Sheet=Boss掉落
MonsterID	StrateID	MonsterLvMin	MonsterLvMax	PlayerLootChance	CatLootChance	ItemID	ItemAmountMin	ItemAmountMax	DeleteWhenFull	BuffID	RltvProp	BindType	艾露挖掘绑定类型	权重1	数量1min	数量1max	权重2	数量2min	数量2max	权重3	数量3min	数量3max	权重4	数量4min	数量4max	权重5	数量5min	数量5max
60261	4	0	200	3	1	22540	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60261	4	0	200	3	1	22541	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60261	4	0	200	3	1	22542	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60261	4	0	200	3	1	22543	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60261	4	80	200	3	1	23308	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60261	4	120	200	3	1	23309	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60261	4	150	200	3	1	23310	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60220	1	0	200	5	1	22001	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	1	0	200	5	1	22002	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	1	0	200	5	1	22003	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	1	0	200	5	1	22004	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60220	1	0	200	5	1	22005	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60220	2	0	200	5	1	22007	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	2	0	200	5	1	22008	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	2	0	200	5	1	22009	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	2	0	200	5	1	22010	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60220	2	0	200	5	1	22011	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60220	3	0	200	5	1	22013	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	3	0	200	5	1	22014	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	3	0	200	5	1	22015	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60220	3	0	200	5	1	22016	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60220	3	0	200	5	1	22017	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60220	3	0	200	5	1	22018	1	1	1	0	20	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60220	3	0	200	5	1	23108	1	1	1	0	4	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60220	3	0	200	5	1	23412	1	1	1	0	22	3	3	0	1	3	0	1	3	75	1	1	75	1	1	75	1	1
60220	3	0	200	5	1	23413	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60220	3	0	200	5	1	23414	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60221	1	0	200	5	1	22019	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	1	0	200	5	1	22020	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	1	0	200	5	1	22021	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	1	0	200	5	1	22022	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60221	1	0	200	5	1	22023	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60221	2	0	200	5	1	22025	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	2	0	200	5	1	22026	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	2	0	200	5	1	22027	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	2	0	200	5	1	22028	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60221	2	0	200	5	1	22029	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60221	3	0	200	5	1	22031	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	3	0	200	5	1	22032	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	3	0	200	5	1	22033	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60221	3	0	200	5	1	22034	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60221	3	0	200	5	1	22035	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60221	3	0	200	5	1	22036	1	1	1	0	20	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60221	3	0	200	5	1	23108	1	1	1	0	4	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60221	3	0	200	5	1	23415	1	1	1	0	22	3	3	0	1	3	0	1	3	75	1	1	75	1	1	75	1	1
60221	3	0	200	5	1	23416	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60221	3	0	200	5	1	23417	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60222	1	0	200	5	1	22019	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	1	0	200	5	1	22020	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	1	0	200	5	1	22021	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	1	0	200	5	1	22022	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60222	1	0	200	5	1	22023	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60222	2	0	200	5	1	22025	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	2	0	200	5	1	22026	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	2	0	200	5	1	22027	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	2	0	200	5	1	22028	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60222	2	0	200	5	1	22029	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60222	3	0	200	5	1	22031	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	3	0	200	5	1	22032	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	3	0	200	5	1	22033	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60222	3	0	200	5	1	22034	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60222	3	0	200	5	1	22035	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60222	3	0	200	5	1	22036	1	1	1	0	20	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60222	3	0	200	5	1	23108	1	1	1	0	4	3	3	0	1	3	0	1	3	0	1	3	0	1	3	0	1	3
60250	1	0	200	3	1	22561	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	1	0	200	3	1	22562	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	1	0	200	3	1	22563	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	1	0	200	3	1	22564	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60250	1	0	200	3	1	22565	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60250	2	0	200	3	1	22051	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	2	0	200	3	1	22052	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	2	0	200	3	1	22053	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	2	0	200	3	1	22054	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60250	2	0	200	3	1	22055	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60250	3	0	200	3	1	22561	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	3	0	200	3	1	22562	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	3	0	200	3	1	22563	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	3	0	200	3	1	22564	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60250	3	0	200	3	1	22565	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60250	4	0	200	3	1	22561	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	4	0	200	3	1	22562	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	4	0	200	3	1	22563	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60250	4	0	200	3	1	22564	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60250	4	0	200	3	1	22565	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60250	4	80	200	3	1	23284	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60250	4	120	200	3	1	23285	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60250	4	150	200	3	1	23286	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60251	1	0	200	3	1	22570	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	1	0	200	3	1	22571	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	1	0	200	3	1	22572	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	1	0	200	3	1	22573	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60251	1	0	200	3	1	22574	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60251	2	0	200	3	1	22173	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	2	0	200	3	1	22174	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	2	0	200	3	1	22175	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	2	0	200	3	1	22176	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60251	2	0	200	3	1	22177	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60251	3	0	200	3	1	22570	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	3	0	200	3	1	22571	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	3	0	200	3	1	22572	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	3	0	200	3	1	22573	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60251	3	0	200	3	1	22574	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60251	4	0	200	3	1	22570	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	4	0	200	3	1	22571	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	4	0	200	3	1	22572	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60251	4	0	200	3	1	22573	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60251	4	0	200	3	1	22574	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60251	4	80	200	3	1	23305	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60251	4	120	200	3	1	23306	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60251	4	150	200	3	1	23307	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60280	1	0	200	3	1	22067	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	1	0	200	3	1	22068	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	1	0	200	3	1	22069	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	1	0	200	3	1	22070	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60280	1	0	200	3	1	22071	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60280	2	0	200	3	1	22075	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	2	0	200	3	1	22076	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	2	0	200	3	1	22077	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	2	0	200	3	1	22078	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60280	2	0	200	3	1	22079	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60280	3	0	200	3	1	22522	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	3	0	200	3	1	22523	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	3	0	200	3	1	22524	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	3	0	200	3	1	22525	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60280	3	0	200	3	1	22526	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60280	4	0	200	3	1	22522	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	4	0	200	3	1	22523	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	4	0	200	3	1	22524	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60280	4	0	200	3	1	22525	1	1	1	0	11	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60280	4	0	200	3	1	22526	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60280	4	80	200	3	1	23123	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60280	4	120	200	3	1	23124	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60280	4	150	200	3	1	23125	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60282	1	0	200	3	1	22522	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	1	0	200	3	1	22523	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	1	0	200	3	1	22524	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	1	0	200	3	1	22525	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60282	1	0	200	3	1	22526	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60282	2	0	200	3	1	22075	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	2	0	200	3	1	22076	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	2	0	200	3	1	22077	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	2	0	200	3	1	22078	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60282	2	0	200	3	1	22079	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60282	3	0	200	3	1	22522	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	3	0	200	3	1	22523	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	3	0	200	3	1	22524	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	3	0	200	3	1	22525	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60282	3	0	200	3	1	22526	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60282	4	0	200	3	1	22522	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	4	0	200	3	1	22523	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	4	0	200	3	1	22524	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60282	4	0	200	3	1	22525	1	1	1	0	11	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60282	4	0	200	3	1	22526	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60282	4	80	200	3	1	23123	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60282	4	120	200	3	1	23124	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60282	4	150	200	3	1	23125	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60480	1	0	200	3	1	22652	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	1	0	200	3	1	22653	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	1	0	200	3	1	22654	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	1	0	200	3	1	22655	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60480	1	0	200	3	1	22656	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60480	2	0	200	3	1	22101	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	2	0	200	3	1	22102	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	2	0	200	3	1	22103	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	2	0	200	3	1	22104	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60480	2	0	200	3	1	22105	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60480	3	0	200	3	1	22652	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	3	0	200	3	1	22653	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	3	0	200	3	1	22654	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	3	0	200	3	1	22655	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60480	3	0	200	3	1	22656	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60480	4	0	200	3	1	22652	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	4	0	200	3	1	22653	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	4	0	200	3	1	22654	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60480	4	0	200	3	1	22655	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60480	4	0	200	3	1	22656	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60480	4	80	200	3	1	23299	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60480	4	120	200	3	1	23300	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60480	4	150	200	3	1	23301	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60481	3	0	200	3	1	22710	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60481	3	0	200	3	1	22711	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60481	3	0	200	3	1	22712	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60481	3	0	200	3	1	22713	1	1	1	0	11	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60481	3	0	200	3	1	22714	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60481	4	0	200	3	1	22710	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60481	4	0	200	3	1	22711	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60481	4	0	200	3	1	22712	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60481	4	0	200	3	1	22713	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60481	4	0	200	3	1	22714	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60481	4	80	200	3	1	23132	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60481	4	120	200	3	1	23133	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60481	4	150	200	3	1	23134	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60490	1	0	200	3	1	22670	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	1	0	200	3	1	22671	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	1	0	200	3	1	22672	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	1	0	200	3	1	22673	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60490	1	0	200	3	1	22674	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60490	2	0	200	3	1	22126	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	2	0	200	3	1	22127	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	2	0	200	3	1	22128	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	2	0	200	3	1	22129	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60490	2	0	200	3	1	22130	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60490	3	0	200	3	1	22670	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	3	0	200	3	1	22671	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	3	0	200	3	1	22672	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	3	0	200	3	1	22673	1	1	1	0	60	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60490	3	0	200	3	1	22674	1	1	1	0	8	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60490	4	0	200	3	1	22670	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	4	0	200	3	1	22671	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	4	0	200	3	1	22672	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60490	4	0	200	3	1	22673	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60490	4	0	200	3	1	22674	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60490	4	80	200	3	1	23275	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60490	4	120	200	3	1	23276	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60490	4	150	200	3	1	23277	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60491	4	0	200	3	1	22789	1	1	1	0	500	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60491	4	0	200	3	1	22790	1	1	1	0	200	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60491	4	0	200	3	1	22791	1	1	1	0	160	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
60491	4	0	200	3	1	22792	1	1	1	0	110	3	3	0	1	3	500	1	3	500	1	3	1000	1	3	1000	1	3
60491	4	0	200	3	1	22793	1	1	1	0	44	3	3	0	1	3	0	1	3	100	1	3	300	1	3	500	1	3
60491	4	80	200	3	1	23144	1	1	1	0	22	3	3	0	1	2	0	1	2	75	1	1	75	1	1	75	1	1
60491	4	120	200	3	1	23145	1	1	1	0	7	3	3	0	1	3	0	1	3	0	1	1	50	1	1	50	1	1
60491	4	150	200	3	1	23146	1	1	1	0	3	3	3	0	1	3	0	1	3	0	1	1	0	1	1	25	1	1
60300	1	0	200	3	1	22553	1	1	1	0	100	3	3	500	1	2	1000	1	2	1000	1	2	500	1	2	500	1	2
