#TSV
#============Begin of sheet============
@Sheet=DynamiteDamage
等级	关卡模式	难度	人对怪爆破伤系数	怪对人爆破伤系数
65	2	2	1045	170.5	93.5	72	1.2	0.8	1	1045	1.25	760	1.6	1.6	1.6	1.6
65	2	3	1170.125	220	121	72	1.2	0.727272727272727	1	1170.125	1.375	851	1.6	1.6	1.6	1.6
65	3	1	978	144	84	49.5	1.2	0.8	1	978	1.25	652	1.6	1.6	1.6	1.6
65	3	2	1140	186	102	72	1.2	0.8	1	1140	1.25	760	1.6	1.6	1.6	1.6
65	3	3	1276.5	240	132	72	1.2	0.727272727272727	1	1276.5	1.375	851	1.6	1.6	1.6	1.6
65	4	1	1564.8	156	91	49.5	1.2	0.8	1	1564.8	1.25	652	1.6	1.6	1.6	1.6
65	4	2	1824	201.5	110.5	72	1.2	0.8	1	1824	1.25	760	1.6	1.6	1.6	1.6
65	4	3	2042.4	260	143	72	1.2	0.727272727272727	1	2042.4	1.375	851	1.6	1.6	1.6	1.6
65	5	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
65	5	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
65	5	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
66	1	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
66	1	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
66	1	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
66	2	1	896.5	132	77	49.5	1.2	0.8	1	896.5	1.25	652	1.6	1.6	1.6	1.6
66	2	2	1045	170.5	93.5	72	1.2	0.8	1	1045	1.25	760	1.6	1.6	1.6	1.6
66	2	3	1170.125	220	121	72	1.2	0.727272727272727	1	1170.125	1.375	851	1.6	1.6	1.6	1.6
66	3	1	978	144	84	49.5	1.2	0.8	1	978	1.25	652	1.6	1.6	1.6	1.6
66	3	2	1140	186	102	72	1.2	0.8	1	1140	1.25	760	1.6	1.6	1.6	1.6
66	3	3	1276.5	240	132	72	1.2	0.727272727272727	1	1276.5	1.375	851	1.6	1.6	1.6	1.6
66	4	1	1564.8	156	91	49.5	1.2	0.8	1	1564.8	1.25	652	1.6	1.6	1.6	1.6
66	4	2	1824	201.5	110.5	72	1.2	0.8	1	1824	1.25	760	1.6	1.6	1.6	1.6
66	4	3	2042.4	260	143	72	1.2	0.727272727272727	1	2042.4	1.375	851	1.6	1.6	1.6	1.6
66	5	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
66	5	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
66	5	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
67	1	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
67	1	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
67	1	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
67	2	1	896.5	132	77	49.5	1.2	0.8	1	896.5	1.25	652	1.6	1.6	1.6	1.6
67	2	2	1045	170.5	93.5	72	1.2	0.8	1	1045	1.25	760	1.6	1.6	1.6	1.6
67	2	3	1170.125	220	121	72	1.2	0.727272727272727	1	1170.125	1.375	851	1.6	1.6	1.6	1.6
67	3	1	978	144	84	49.5	1.2	0.8	1	978	1.25	652	1.6	1.6	1.6	1.6
67	3	2	1140	186	102	72	1.2	0.8	1	1140	1.25	760	1.6	1.6	1.6	1.6
67	3	3	1276.5	240	132	72	1.2	0.727272727272727	1	1276.5	1.375	851	1.6	1.6	1.6	1.6
67	4	1	1564.8	156	91	49.5	1.2	0.8	1	1564.8	1.25	652	1.6	1.6	1.6	1.6
67	4	2	1824	201.5	110.5	72	1.2	0.8	1	1824	1.25	760	1.6	1.6	1.6	1.6
67	4	3	2042.4	260	143	72	1.2	0.727272727272727	1	2042.4	1.375	851	1.6	1.6	1.6	1.6
67	5	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
67	5	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
67	5	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
68	1	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
68	1	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
68	1	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
68	2	1	896.5	132	77	49.5	1.2	0.8	1	896.5	1.25	652	1.6	1.6	1.6	1.6
68	2	2	1045	170.5	93.5	72	1.2	0.8	1	1045	1.25	760	1.6	1.6	1.6	1.6
68	2	3	1170.125	220	121	72	1.2	0.727272727272727	1	1170.125	1.375	851	1.6	1.6	1.6	1.6
68	3	1	978	144	84	49.5	1.2	0.8	1	978	1.25	652	1.6	1.6	1.6	1.6
68	3	2	1140	186	102	72	1.2	0.8	1	1140	1.25	760	1.6	1.6	1.6	1.6
68	3	3	1276.5	240	132	72	1.2	0.727272727272727	1	1276.5	1.375	851	1.6	1.6	1.6	1.6
68	4	1	1564.8	156	91	49.5	1.2	0.8	1	1564.8	1.25	652	1.6	1.6	1.6	1.6
68	4	2	1824	201.5	110.5	72	1.2	0.8	1	1824	1.25	760	1.6	1.6	1.6	1.6
68	4	3	2042.4	260	143	72	1.2	0.727272727272727	1	2042.4	1.375	851	1.6	1.6	1.6	1.6
68	5	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
68	5	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
68	5	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
69	1	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
69	1	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
69	1	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
69	2	1	896.5	132	77	49.5	1.2	0.8	1	896.5	1.25	652	1.6	1.6	1.6	1.6
69	2	2	1045	170.5	93.5	72	1.2	0.8	1	1045	1.25	760	1.6	1.6	1.6	1.6
69	2	3	1170.125	220	121	72	1.2	0.727272727272727	1	1170.125	1.375	851	1.6	1.6	1.6	1.6
69	3	1	978	144	84	49.5	1.2	0.8	1	978	1.25	652	1.6	1.6	1.6	1.6
69	3	2	1140	186	102	72	1.2	0.8	1	1140	1.25	760	1.6	1.6	1.6	1.6
69	3	3	1276.5	240	132	72	1.2	0.727272727272727	1	1276.5	1.375	851	1.6	1.6	1.6	1.6
69	4	1	1564.8	156	91	49.5	1.2	0.8	1	1564.8	1.25	652	1.6	1.6	1.6	1.6
69	4	2	1824	201.5	110.5	72	1.2	0.8	1	1824	1.25	760	1.6	1.6	1.6	1.6
69	4	3	2042.4	260	143	72	1.2	0.727272727272727	1	2042.4	1.375	851	1.6	1.6	1.6	1.6
69	5	1	652	120	70	49.5	1.2	0.8	1	652	1.25	652	1.6	1.6	1.6	1.6
69	5	2	760	155	85	72	1.2	0.8	1	760	1.25	760	1.6	1.6	1.6	1.6
69	5	3	851	200	110	72	1.2	0.727272727272727	1	851	1.375	851	1.6	1.6	1.6	1.6
70	1	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
70	1	2	858	155	85	72	1.2	0.8	1	858	1.25	858	1.14	1.14	1.14	1.14
70	1	3	978	205	110	72	1.2	0.727272727272727	1	978	1.375	978	1.14	1.14	1.14	1.14
70	2	1	1002.375	132	77	49.5	1.2	0.8	1	1002.375	1.25	729	1.14	1.14	1.14	1.14
70	2	2	1179.75	170.5	93.5	72	1.2	0.8	1	1179.75	1.25	858	1.14	1.14	1.14	1.14
70	2	3	1344.75	225.5	121	72	1.2	0.727272727272727	1	1344.75	1.375	978	1.14	1.14	1.14	1.14
70	3	1	1093.5	144	84	49.5	1.2	0.8	1	1093.5	1.25	729	1.14	1.14	1.14	1.14
70	3	2	1287	186	102	72	1.2	0.8	1	1287	1.25	858	1.14	1.14	1.14	1.14
70	3	3	1467	246	132	72	1.2	0.727272727272727	1	1467	1.375	978	1.14	1.14	1.14	1.14
70	4	1	1749.6	156	91	49.5	1.2	0.8	1	1749.6	1.25	729	1.14	1.14	1.14	1.14
70	4	2	2059.2	201.5	110.5	72	1.2	0.8	1	2059.2	1.25	858	1.14	1.14	1.14	1.14
70	4	3	2347.2	266.5	143	72	1.2	0.727272727272727	1	2347.2	1.375	978	1.14	1.14	1.14	1.14
70	5	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
70	5	2	858	155	85	72	1.2	0.8	1	858	1.25	858	1.14	1.14	1.14	1.14
70	5	3	978	205	110	72	1.2	0.727272727272727	1	978	1.375	978	1.14	1.14	1.14	1.14
71	1	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
71	1	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
71	1	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
71	2	1	1002.375	132	77	49.5	1.2	0.8	1	1002.375	1.25	729	1.14	1.14	1.14	1.14
71	2	2	1377.75	170.5	93.5	72	1.2	0.8	1	1377.75	1.25	1002	1.14	1.14	1.14	1.14
71	2	3	1722.875	225.5	121	72	1.2	0.727272727272727	1	1722.875	1.375	1253	1.14	1.14	1.14	1.14
71	3	1	1093.5	144	84	49.5	1.2	0.8	1	1093.5	1.25	729	1.14	1.14	1.14	1.14
71	3	2	1503	186	102	72	1.2	0.8	1	1503	1.25	1002	1.14	1.14	1.14	1.14
71	3	3	1879.5	246	132	72	1.2	0.727272727272727	1	1879.5	1.375	1253	1.14	1.14	1.14	1.14
71	4	1	1749.6	156	91	49.5	1.2	0.8	1	1749.6	1.25	729	1.14	1.14	1.14	1.14
71	4	2	2404.8	201.5	110.5	72	1.2	0.8	1	2404.8	1.25	1002	1.14	1.14	1.14	1.14
71	4	3	3007.2	266.5	143	72	1.2	0.727272727272727	1	3007.2	1.375	1253	1.14	1.14	1.14	1.14
71	5	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
71	5	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
71	5	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
72	1	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
72	1	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
72	1	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
72	2	1	1002.375	132	77	49.5	1.2	0.8	1	1002.375	1.25	729	1.14	1.14	1.14	1.14
72	2	2	1377.75	170.5	93.5	72	1.2	0.8	1	1377.75	1.25	1002	1.14	1.14	1.14	1.14
72	2	3	1722.875	225.5	121	72	1.2	0.727272727272727	1	1722.875	1.375	1253	1.14	1.14	1.14	1.14
72	3	1	1093.5	144	84	49.5	1.2	0.8	1	1093.5	1.25	729	1.14	1.14	1.14	1.14
72	3	2	1503	186	102	72	1.2	0.8	1	1503	1.25	1002	1.14	1.14	1.14	1.14
72	3	3	1879.5	246	132	72	1.2	0.727272727272727	1	1879.5	1.375	1253	1.14	1.14	1.14	1.14
72	4	1	1749.6	156	91	49.5	1.2	0.8	1	1749.6	1.25	729	1.14	1.14	1.14	1.14
72	4	2	2404.8	201.5	110.5	72	1.2	0.8	1	2404.8	1.25	1002	1.14	1.14	1.14	1.14
72	4	3	3007.2	266.5	143	72	1.2	0.727272727272727	1	3007.2	1.375	1253	1.14	1.14	1.14	1.14
72	5	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
72	5	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
72	5	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
73	1	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
73	1	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
73	1	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
73	2	1	1002.375	132	77	49.5	1.2	0.8	1	1002.375	1.25	729	1.14	1.14	1.14	1.14
73	2	2	1377.75	170.5	93.5	72	1.2	0.8	1	1377.75	1.25	1002	1.14	1.14	1.14	1.14
73	2	3	1722.875	225.5	121	72	1.2	0.727272727272727	1	1722.875	1.375	1253	1.14	1.14	1.14	1.14
73	3	1	1093.5	144	84	49.5	1.2	0.8	1	1093.5	1.25	729	1.14	1.14	1.14	1.14
73	3	2	1503	186	102	72	1.2	0.8	1	1503	1.25	1002	1.14	1.14	1.14	1.14
73	3	3	1879.5	246	132	72	1.2	0.727272727272727	1	1879.5	1.375	1253	1.14	1.14	1.14	1.14
73	4	1	1749.6	156	91	49.5	1.2	0.8	1	1749.6	1.25	729	1.14	1.14	1.14	1.14
73	4	2	2404.8	201.5	110.5	72	1.2	0.8	1	2404.8	1.25	1002	1.14	1.14	1.14	1.14
73	4	3	3007.2	266.5	143	72	1.2	0.727272727272727	1	3007.2	1.375	1253	1.14	1.14	1.14	1.14
73	5	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
73	5	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
73	5	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
74	1	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
74	1	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
74	1	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
74	2	1	1002.375	132	77	49.5	1.2	0.8	1	1002.375	1.25	729	1.14	1.14	1.14	1.14
74	2	2	1377.75	170.5	93.5	72	1.2	0.8	1	1377.75	1.25	1002	1.14	1.14	1.14	1.14
74	2	3	1722.875	225.5	121	72	1.2	0.727272727272727	1	1722.875	1.375	1253	1.14	1.14	1.14	1.14
74	3	1	1093.5	144	84	49.5	1.2	0.8	1	1093.5	1.25	729	1.14	1.14	1.14	1.14
74	3	2	1503	186	102	72	1.2	0.8	1	1503	1.25	1002	1.14	1.14	1.14	1.14
74	3	3	1879.5	246	132	72	1.2	0.727272727272727	1	1879.5	1.375	1253	1.14	1.14	1.14	1.14
74	4	1	1749.6	156	91	49.5	1.2	0.8	1	1749.6	1.25	729	1.14	1.14	1.14	1.14
74	4	2	2404.8	201.5	110.5	72	1.2	0.8	1	2404.8	1.25	1002	1.14	1.14	1.14	1.14
74	4	3	3007.2	266.5	143	72	1.2	0.727272727272727	1	3007.2	1.375	1253	1.14	1.14	1.14	1.14
74	5	1	729	120	70	49.5	1.2	0.8	1	729	1.25	729	1.14	1.14	1.14	1.14
74	5	2	1002	155	85	72	1.2	0.8	1	1002	1.25	1002	1.14	1.14	1.14	1.14
74	5	3	1253	205	110	72	1.2	0.727272727272727	1	1253	1.375	1253	1.14	1.14	1.14	1.14
75	1	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
75	1	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
75	1	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
75	2	1	1104.125	132	77	49.5	1.2	0.8	1	1104.125	1.25	803	1.14	1.14	1.14	1.14
75	2	2	1518	170.5	93.5	72	1.2	0.8	1	1518	1.25	1104	1.14	1.14	1.14	1.14
75	2	3	1898.875	225.5	121	72	1.2	0.727272727272727	1	1898.875	1.375	1381	1.14	1.14	1.14	1.14
75	3	1	1204.5	144	84	49.5	1.2	0.8	1	1204.5	1.25	803	1.14	1.14	1.14	1.14
75	3	2	1656	186	102	72	1.2	0.8	1	1656	1.25	1104	1.14	1.14	1.14	1.14
75	3	3	2071.5	246	132	72	1.2	0.727272727272727	1	2071.5	1.375	1381	1.14	1.14	1.14	1.14
75	4	1	1927.2	156	91	49.5	1.2	0.8	1	1927.2	1.25	803	1.14	1.14	1.14	1.14
75	4	2	2649.6	201.5	110.5	72	1.2	0.8	1	2649.6	1.25	1104	1.14	1.14	1.14	1.14
75	4	3	3314.4	266.5	143	72	1.2	0.727272727272727	1	3314.4	1.375	1381	1.14	1.14	1.14	1.14
75	5	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
75	5	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
75	5	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
76	1	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
76	1	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
76	1	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
76	2	1	1104.125	132	77	49.5	1.2	0.8	1	1104.125	1.25	803	1.14	1.14	1.14	1.14
76	2	2	1518	170.5	93.5	72	1.2	0.8	1	1518	1.25	1104	1.14	1.14	1.14	1.14
76	2	3	1898.875	225.5	121	72	1.2	0.727272727272727	1	1898.875	1.375	1381	1.14	1.14	1.14	1.14
76	3	1	1204.5	144	84	49.5	1.2	0.8	1	1204.5	1.25	803	1.14	1.14	1.14	1.14
76	3	2	1656	186	102	72	1.2	0.8	1	1656	1.25	1104	1.14	1.14	1.14	1.14
76	3	3	2071.5	246	132	72	1.2	0.727272727272727	1	2071.5	1.375	1381	1.14	1.14	1.14	1.14
76	4	1	1927.2	156	91	49.5	1.2	0.8	1	1927.2	1.25	803	1.14	1.14	1.14	1.14
76	4	2	2649.6	201.5	110.5	72	1.2	0.8	1	2649.6	1.25	1104	1.14	1.14	1.14	1.14
76	4	3	3314.4	266.5	143	72	1.2	0.727272727272727	1	3314.4	1.375	1381	1.14	1.14	1.14	1.14
76	5	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
76	5	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
76	5	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
77	1	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
77	1	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
77	1	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
77	2	1	1104.125	132	77	49.5	1.2	0.8	1	1104.125	1.25	803	1.14	1.14	1.14	1.14
77	2	2	1518	170.5	93.5	72	1.2	0.8	1	1518	1.25	1104	1.14	1.14	1.14	1.14
77	2	3	1898.875	225.5	121	72	1.2	0.727272727272727	1	1898.875	1.375	1381	1.14	1.14	1.14	1.14
77	3	1	1204.5	144	84	49.5	1.2	0.8	1	1204.5	1.25	803	1.14	1.14	1.14	1.14
77	3	2	1656	186	102	72	1.2	0.8	1	1656	1.25	1104	1.14	1.14	1.14	1.14
77	3	3	2071.5	246	132	72	1.2	0.727272727272727	1	2071.5	1.375	1381	1.14	1.14	1.14	1.14
77	4	1	1927.2	156	91	49.5	1.2	0.8	1	1927.2	1.25	803	1.14	1.14	1.14	1.14
77	4	2	2649.6	201.5	110.5	72	1.2	0.8	1	2649.6	1.25	1104	1.14	1.14	1.14	1.14
77	4	3	3314.4	266.5	143	72	1.2	0.727272727272727	1	3314.4	1.375	1381	1.14	1.14	1.14	1.14
77	5	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
77	5	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
77	5	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
78	1	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
78	1	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
78	1	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
78	2	1	1104.125	132	77	49.5	1.2	0.8	1	1104.125	1.25	803	1.14	1.14	1.14	1.14
78	2	2	1518	170.5	93.5	72	1.2	0.8	1	1518	1.25	1104	1.14	1.14	1.14	1.14
78	2	3	1898.875	225.5	121	72	1.2	0.727272727272727	1	1898.875	1.375	1381	1.14	1.14	1.14	1.14
78	3	1	1204.5	144	84	49.5	1.2	0.8	1	1204.5	1.25	803	1.14	1.14	1.14	1.14
78	3	2	1656	186	102	72	1.2	0.8	1	1656	1.25	1104	1.14	1.14	1.14	1.14
78	3	3	2071.5	246	132	72	1.2	0.727272727272727	1	2071.5	1.375	1381	1.14	1.14	1.14	1.14
78	4	1	1927.2	156	91	49.5	1.2	0.8	1	1927.2	1.25	803	1.14	1.14	1.14	1.14
78	4	2	2649.6	201.5	110.5	72	1.2	0.8	1	2649.6	1.25	1104	1.14	1.14	1.14	1.14
78	4	3	3314.4	266.5	143	72	1.2	0.727272727272727	1	3314.4	1.375	1381	1.14	1.14	1.14	1.14
78	5	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
78	5	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
78	5	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
79	1	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
79	1	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
79	1	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
79	2	1	1104.125	132	77	49.5	1.2	0.8	1	1104.125	1.25	803	1.14	1.14	1.14	1.14
79	2	2	1518	170.5	93.5	72	1.2	0.8	1	1518	1.25	1104	1.14	1.14	1.14	1.14
79	2	3	1898.875	225.5	121	72	1.2	0.727272727272727	1	1898.875	1.375	1381	1.14	1.14	1.14	1.14
79	3	1	1204.5	144	84	49.5	1.2	0.8	1	1204.5	1.25	803	1.14	1.14	1.14	1.14
79	3	2	1656	186	102	72	1.2	0.8	1	1656	1.25	1104	1.14	1.14	1.14	1.14
79	3	3	2071.5	246	132	72	1.2	0.727272727272727	1	2071.5	1.375	1381	1.14	1.14	1.14	1.14
79	4	1	1927.2	156	91	49.5	1.2	0.8	1	1927.2	1.25	803	1.14	1.14	1.14	1.14
79	4	2	2649.6	201.5	110.5	72	1.2	0.8	1	2649.6	1.25	1104	1.14	1.14	1.14	1.14
79	4	3	3314.4	266.5	143	72	1.2	0.727272727272727	1	3314.4	1.375	1381	1.14	1.14	1.14	1.14
79	5	1	803	120	70	49.5	1.2	0.8	1	803	1.25	803	1.14	1.14	1.14	1.14
79	5	2	1104	155	85	72	1.2	0.8	1	1104	1.25	1104	1.14	1.14	1.14	1.14
79	5	3	1381	205	110	72	1.2	0.727272727272727	1	1381	1.375	1381	1.14	1.14	1.14	1.14
80	1	1	883	120	70	49.5	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
80	1	2	1214	155	85	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
80	1	3	1518	205	110	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
80	2	1	1214.125	132	77	49.5	1.2	0.727272727272727	1	1214.125	1.375	883	1.14	1.14	1.14	1.14
80	2	2	1669.25	170.5	93.5	72	1.2	0.727272727272727	1	1669.25	1.375	1214	1.14	1.14	1.14	1.14
80	2	3	2087.25	225.5	121	72	1.2	0.727272727272727	1	2087.25	1.375	1518	1.14	1.14	1.14	1.14
80	3	1	1324.5	144	84	49.5	1.2	0.727272727272727	1	1324.5	1.375	883	1.14	1.14	1.14	1.14
80	3	2	1821	186	102	72	1.2	0.727272727272727	1	1821	1.375	1214	1.14	1.14	1.14	1.14
80	3	3	2277	246	132	72	1.2	0.727272727272727	1	2277	1.375	1518	1.14	1.14	1.14	1.14
80	4	1	2119.2	156	91	49.5	1.2	0.727272727272727	1	2119.2	1.375	883	1.14	1.14	1.14	1.14
80	4	2	2913.6	201.5	110.5	72	1.2	0.727272727272727	1	2913.6	1.375	1214	1.14	1.14	1.14	1.14
80	4	3	3643.2	266.5	143	72	1.2	0.727272727272727	1	3643.2	1.375	1518	1.14	1.14	1.14	1.14
80	5	1	883	120	70	49.5	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
80	5	2	1214	155	85	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
80	5	3	1518	205	110	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
81	1	1	883	120	70	49.5	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
81	1	2	1214	155	85	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
81	1	3	1518	205	110	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
81	2	1	1214.125	132	77	49.5	1.2	0.727272727272727	1	1214.125	1.375	883	1.14	1.14	1.14	1.14
81	2	2	1669.25	170.5	93.5	72	1.2	0.727272727272727	1	1669.25	1.375	1214	1.14	1.14	1.14	1.14
81	2	3	2087.25	225.5	121	72	1.2	0.727272727272727	1	2087.25	1.375	1518	1.14	1.14	1.14	1.14
81	3	1	1324.5	144	84	49.5	1.2	0.727272727272727	1	1324.5	1.375	883	1.14	1.14	1.14	1.14
81	3	2	1821	186	102	72	1.2	0.727272727272727	1	1821	1.375	1214	1.14	1.14	1.14	1.14
81	3	3	2277	246	132	72	1.2	0.727272727272727	1	2277	1.375	1518	1.14	1.14	1.14	1.14
81	4	1	2119.2	156	91	49.5	1.2	0.727272727272727	1	2119.2	1.375	883	1.14	1.14	1.14	1.14
81	4	2	2913.6	201.5	110.5	72	1.2	0.727272727272727	1	2913.6	1.375	1214	1.14	1.14	1.14	1.14
81	4	3	3643.2	266.5	143	72	1.2	0.727272727272727	1	3643.2	1.375	1518	1.14	1.14	1.14	1.14
81	5	1	883	120	70	49.5	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
81	5	2	1214	155	85	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
81	5	3	1518	205	110	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
82	1	1	883	120	70	49.5	1.2	0.727272727272727	1	883	1.375	883	1.14	1.14	1.14	1.14
82	1	2	1214	155	85	72	1.2	0.727272727272727	1	1214	1.375	1214	1.14	1.14	1.14	1.14
82	1	3	1518	205	110	72	1.2	0.727272727272727	1	1518	1.375	1518	1.14	1.14	1.14	1.14
