#TSV
#============Begin of sheet============
@Sheet=可选技能
技能ID	技能名称	技能组ID	是否未开放	类型ID	客户端分页ID	客户端分页名称	客户端分组ID	客户端分组名称	cost值	cost增量	被动技组	被动技能点数	被动技编号	是否默认激活	解锁赠送重置次数	需求银币	需求素材ID_1	需求素材数量_1	需求素材ID_2	需求素材数量_2	需求素材ID_3	需求素材数量_3	需求素材ID_4	需求素材数量_4	需求素材ID_5	需求素材数量_5	需求素材ID_6	需求素材数量_6	泛型素材类型_1	泛型素材点数_1	泛型素材类型_2	泛型素材点数_2	泛型素材类型_3	泛型素材点数_3	泛型素材类型_4	泛型素材点数_4	泛型素材类型_5	泛型素材点数_5	泛型素材类型_6	泛型素材点数_6	素材代币ID1	素材代币个数1	素材代币点数1	素材代币ID2	素材代币个数2	素材代币点数2	素材代币ID3	素材代币个数3	素材代币点数3	素材代币ID4	素材代币个数4	素材代币点数4	素材代币ID5	素材代币个数5	素材代币点数5	素材代币ID6	素材代币个数6	素材代币点数6
8267	Herbal Daren	8		1	3	Status	4	Special Skills	10	1	124	10	267	0	1	400													55	35											21474	4	10															
8289	Negate Bleeding	8		1	2	Defense	4	Special Skills	50	1	135	10	290	0	1	2000	21465	1											142	60											21474	3	10															
9001	Attack Up (S)	9		1	1	Attack	1	Basic Skills	20	1	1	10	1	0	1	800													52	35											21474	4	10															
9002	Attack Up (M)	9		1	1	Attack	1	Basic Skills	40	1	1	15	2	0	1	1600													55	45											21474	5	10															
9003	Attack Up (L)	9		1	1	Attack	1	Basic Skills	60	1	1	20	3	0	1	2400	21465	2											158	70											21474	4	10															
9004	Attack Up (XL)	9		1	1	Attack	1	Basic Skills	80	1	1	25	4	0	1	3200	21465	5											163	45	5	180									21474	3	10	21474	18	10												
9005	Attack Up (XXL)	9		1	1	Attack	1	Basic Skills	100	1	1	30	5	0	1	4000	21465	10											160	200	5	400									21474	10	10	21474	40	10												
9010	Defense Up (S)	9		1	2	Defense	1	Basic Skills	10	1	2	10	10	0	1	400													51	35											21474	4	10															
9011	Defense Up (M)	9		1	2	Defense	1	Basic Skills	20	1	2	15	11	0	1	800													53	35											21474	4	10															
9012	Defense Up (L)	9		1	2	Defense	1	Basic Skills	30	1	2	20	12	0	1	1200													129	50											21474	3	10															
9013	Defense Up (XL)	9		1	2	Defense	1	Basic Skills	40	1	2	25	13	0	1	1600													56	22											21474	3	10															
9014	Defense Up (XXL)	9		1	2	Defense	1	Basic Skills	50	1	2	30	14	0	1	2000	21465	2											151	70	5	140									21474	4	10	21474	14	10												
9019	Critical Eye +1	9		1	1	Attack	2	Enhancement Skills	20	1	3	10	19	0	1	800													52	35											21474	4	10															
9020	Critical Eye +2	9		1	1	Attack	2	Enhancement Skills	30	1	3	15	20	0	1	1200													53	40											21474	4	10															
9021	Critical Eye +3	9		1	1	Attack	2	Enhancement Skills	40	1	3	20	21	0	1	1600	21465	1											128	55											21474	3	10															
9022	Critical Eye +4	9		1	1	Attack	2	Enhancement Skills	50	1	3	25	22	0	1	2000	21465	2											157	70											21474	4	10															
9023	Critical Eye +5	9		1	1	Attack	2	Enhancement Skills	60	1	3	30	23	0	1	2400	21465	5											157	90											21474	5	10															
9029	Speed Eating	9		1	3	Status	2	Enhancement Skills	30	1	5	10	29	0	1	400													55	40											21474	4	10															
9034	Detect	9		1	3	Status	4	Special Skills	20	1	7	10	34	0	1	800													56	17											21474	2	10															
9037	Perception	9		1	3	Status	4	Special Skills	60	1	9	10	37	0	1	2400	21465	5											151	90	5	180									21474	5	10	21474	18	10												
9038	Health +1	9		1	2	Defense	1	Basic Skills	15	1	10	10	38	0	1	600													51	35											21474	4	10															
9039	Health +2	9		1	2	Defense	1	Basic Skills	30	1	10	15	39	0	1	1200													55	40											21474	4	10															
9040	Health +3	9		1	2	Defense	1	Basic Skills	45	1	10	20	40	0	1	1800	21465	1											138	60											21474	3	10															
9041	Health +4	9		1	2	Defense	1	Basic Skills	60	1	10	25	41	0	1	2400	21465	2											163	35	5	140									21474	2	10	21474	14	10												
9042	Health +5	9		1	2	Defense	1	Basic Skills	75	1	10	30	42	0	1	3000	21465	5											160	90	5	180									21474	5	10	21474	18	10												
9047	Rec Speed +1	9		1	2	Defense	2	Enhancement Skills	10	1	11	10	47	0	1	400													55	35											21474	4	10															
9048	Rec Speed +2	9		1	2	Defense	2	Enhancement Skills	20	1	11	15	48	0	1	800													51	35											21474	4	10															
9049	Rec Speed +3	9		1	2	Defense	2	Enhancement Skills	30	1	11	20	49	0	1	1200													158	50											21474	3	10															
9057	Water Atk +1	9		1	1	Attack	3	Element	20	1	13	10	57	0	1	800													52	35											21474	4	10															
9058	Water Atk +2	9		1	1	Attack	3	Element	40	1	13	15	58	0	1	1600	21465	1											124	55											21474	3	10															
9059	Water Atk +3	9		1	1	Attack	3	Element	60	1	13	20	59	0	1	2400	21465	2											163	35	5	140									21474	2	10	21474	14	10												
9061	Fire Atk +1	9		1	1	Attack	3	Element	20	1	14	10	61	0	1	800													55	35											21474	4	10															
9062	Fire Atk +2	9		1	1	Attack	3	Element	40	1	14	15	62	0	1	1600	21465	1											147	55											21474	3	10															
9063	Fire Atk +3	9		1	1	Attack	3	Element	60	1	14	20	63	0	1	2400	21465	2											156	70											21474	4	10															
9065	Thunder Atk +1	9		1	1	Attack	3	Element	20	1	15	10	65	0	1	800													57	35											21474	4	10															
9066	Thunder Atk +2	9		1	1	Attack	3	Element	40	1	15	15	66	0	1	1600	21465	1											143	55											21474	3	10															
9067	Thunder Atk +3	9		1	1	Attack	3	Element	60	1	15	20	67	0	1	2400	21465	2											143	70											21474	4	10															
9069	Dragon Atk +1	9		1	1	Attack	3	Element	20	1	16	10	69	0	1	800													56	17											21474	2	10															
9070	Dragon Atk +2	9		1	1	Attack	3	Element	40	1	16	15	70	0	1	1600	21465	1											134	55											21474	3	10															
9071	Dragon Atk +3	9		1	1	Attack	3	Element	60	1	16	20	71	0	1	2400	21465	2											147	70											21474	4	10															
9073	Ice Atk +1	9		1	1	Attack	3	Element	20	1	17	10	73	0	1	800													52	35											21474	4	10															
9074	Ice Atk +2	9		1	1	Attack	3	Element	40	1	17	15	74	0	1	1600	21465	1											154	27											21474	2	10															
9075	Ice Atk +3	9		1	1	Attack	3	Element	60	1	17	20	75	0	1	2400	21465	2											155	35											21474	2	10															
9077	Negate Paralysis	9		1	2	Defense	4	Special Skills	60	1	18	10	78	0	1	2400	21465	2											148	70											21474	4	10															
9079	Halve Stun	9		1	2	Defense	4	Special Skills	30	1	19	10	80	0	1	1200													55	40											21474	4	10															
9080	Negate Stun	9		1	2	Defense	4	Special Skills	60	1	19	15	81	0	1	2400	21465	2											160	70	5	140									21474	4	10	21474	14	10												
9082	Negate Sleep	9		1	2	Defense	4	Special Skills	50	1	20	10	84	0	1	2000	21465	2											152	70											21474	4	10															
9084	Halve Poison	9		1	2	Defense	4	Special Skills	20	1	21	10	86	0	1	800													52	35											21474	4	10															
9085	Negate Poison	9		1	2	Defense	4	Special Skills	40	1	21	15	87	0	1	1600	21465	2											161	70	5	140									21474	4	10	21474	14	10												
9089	Concentrate	9		1	1	Attack	2	Enhancement Skills	40	1	22	10	91	0	1	1600	21465	1											157	55											21474	3	10															
9091	Divine Blessing	9		1	2	Defense	2	Enhancement Skills	40	1	23	10	93	0	1	1600	21465	1											135	55											21474	3	10															
9098	Partbreaker	9		1	1	Attack	2	Enhancement Skills	50	1	25	10	100	0	1	2000	21465	5											157	90											21474	5	10															
9099	Destruction God	9		1	1	Attack	2	Enhancement Skills	80	1	25	15	101	0	1	3000	21465	8											160	150	5	300									21474	8	10	21474	30	10												
9100	Adrenaline +1	9		1	3	Status	2	Enhancement Skills	50	1	26	10	102	0	1	1600	21465	2											156	70											21474	4	10															
9104	Mind's Eye	9		1	1	Attack	4	Special Skills	60	1	27	10	106	0	1	2400	21465	5											161	90	5	180									21474	5	10	21474	18	10												
9106	Weakness Exploit	9		1	1	Attack	4	Special Skills	60	1	29	10	108	0	1	2400	21465	5											160	90	5	180									21474	5	10	21474	18	10												
9110	Halve Hunger	9		1	3	Status	4	Special Skills	15	1	31	10	112	0	1	600													55	35											21474	4	10															
9111	Negate Hunger	9		1	3	Status	4	Special Skills	30	1	31	20	113	0	1	1200													151	50	5	100									21474	3	10	21474	10	10												
9115	Constitution +3	9		1	2	Defense	2	Enhancement Skills	60	1	32	20	117	0	1	2400	21465	5											156	90											21474	5	10															
9118	Butterfly Form	9		1	3	Status	2	Enhancement Skills	60	1	33	10	120	0	1	2400	21465	2											134	70											21474	4	10															
9127	Status Atk +1	9		1	1	Attack	2	Enhancement Skills	50	1	36	10	129	0	1	2000	21465	2											159	35											21474	2	10															
9134	Trap Master	9		1	3	Status	4	Special Skills	30	1	38	10	136	0	1	1200													56	20											21474	2	10															
9138	Tremor Res	9		1	2	Defense	4	Special Skills	50	1	42	10	140	0	1	2000	21465	2											158	70											21474	4	10															
9139	See Through +1	9		1	2	Defense	4	Special Skills	30	1	43	10	141	0	1	1200													55	40											21474	4	10															
9140	See Through +2	9		1	2	Defense	4	Special Skills	60	1	43	15	142	0	1	2400	21465	5											155	45											21474	3	10															
9141	Attract	9		1	1	Attack	4	Special Skills	40	1	44	10	143	0	1	2000	21465	1											127	55											21474	3	10															
9145	Sneak	9		1	3	Status	4	Special Skills	60	1	48	10	147	0	1	2400	21465	2											159	35											21474	2	10															
9147	Earplugs	9		1	2	Defense	4	Special Skills	60	1	49	10	149	0	1	2400	21465	5											163	45	5	180									21474	3	10	21474	18	10												
9149	Guard +1	9		1	2	Defense	2	Enhancement Skills	40	1	50	10	151	0	1	1600	21465	2											151	70	5	140									21474	4	10	21474	14	10												
9152	Guard Boost	9		1	2	Defense	2	Enhancement Skills	50	1	51	10	154	0	1	2000	21465	2											151	70	5	140									21474	4	10	21474	14	10												
9155	Stam Recov +1	9		1	3	Status	2	Enhancement Skills	40	1	53	10	157	0	1	1600	21465	1											148	55											21474	3	10															
9160	Evade Dist +1	9		1	2	Defense	2	Enhancement Skills	60	1	54	10	162	0	1	2400	21465	5											160	90	5	180									21474	5	10	21474	18	10												
9165	Guts	9		1	2	Defense	4	Special Skills	40	1	56	10	167	0	1	1600	21465	1											130	55											21474	3	10															
9166	Challenger +1	9		1	1	Attack	4	Special Skills	35	1	57	10	168	0	1	1000													51	40											21474	4	10															
9167	Challenger +2	9		1	1	Attack	4	Special Skills	70	1	57	15	997	0	1	2000	21465	2											160	70	5	140									21474	4	10	21474	14	10												
9168	Anti-bacterial	9		1	2	Defense	4	Special Skills	30	1	58	10	169	0	1	1200													51	40											21474	4	10															
9169	Fortify	9		1	3	Status	4	Special Skills	60	1	59	10	170	0	1	2400	21465	5											151	90	5	180									21474	5	10	21474	18	10												
9170	Negate Mud/Snow	9		1	2	Defense	4	Special Skills	40	1	60	10	171	0	1	1600													55	45											21474	5	10															
9171	Windproof (Lo)	9		1	2	Defense	4	Special Skills	30	1	61	10	172	0	1	1200													144	50											21474	3	10															
9172	Windproof (Hi)	9		1	2	Defense	4	Special Skills	50	1	61	15	173	0	1	2000	21465	2											161	70	5	140									21474	4	10	21474	14	10												
9174	Marathon Runner +1	9		1	3	Status	2	Enhancement Skills	40	1	62	10	175	0	1	1600	21465	1											156	55											21474	3	10															
9179	Violent Strike	9		1	1	Attack	2	Enhancement Skills	30	1	65	10	180	0	1	1200													161	50	5	100									21474	3	10	21474	10	10												
9180	Wide-Range +1	9		1	3	Status	4	Special Skills	20	1	66	10	181	0	1	800													55	35											21474	4	10															
9181	Wide-Range +2	9		1	3	Status	4	Special Skills	30	1	66	15	182	0	1	1200													132	50											21474	3	10															
9182	Wide-Range +3	9		1	3	Status	4	Special Skills	40	1	66	20	183	0	1	1600	21465	1											146	55											21474	3	10															
9185	Assassin Tech +1	9		1	1	Attack	2	Enhancement Skills	40	1	68	10	186	0	1	1600	21465	1											157	55											21474	3	10															
9186	Assassin Tech +2	9		1	1	Attack	2	Enhancement Skills	60	1	68	15	187	0	1	2400	21465	5											158	90											21474	5	10															
9187	Sharp	9		1	1	Attack	2	Enhancement Skills	60	1	69	10	188	0	1	2400	21465	5											161	90	5	180									21474	5	10	21474	18	10												
9192	Wilderness Survival	9		1	3	Status	4	Special Skills	10	1	71	10	213	0	1	400													52	35											21474	4	10															
9196	Flying Wyvern Killer	9		1	1	Attack	4	Special Skills	40	1	75	10	217	0	1	1600	21465	1											155	27											21474	2	10															
9197	Bird Wyvern Killer	9		1	1	Attack	4	Special Skills	40	1	76	10	218	0	1	1600	21465	1											153	55											21474	3	10															
9198	Carapacean Killer	9		1	1	Attack	4	Special Skills	40	1	77	10	219	0	1	1600	21465	1											152	55											21474	3	10															
9199	Elder Dragon Killer	9		1	1	Attack	4	Special Skills	40	1	78	10	220	0	1	1600	21465	1											145	55											21474	3	10															
9200	Piscine Wyvern Killer	9		1	1	Attack	4	Special Skills	40	1	79	10	221	0	1	1600	21465	1											126	55											21474	3	10															
9201	Fanged Beast Killer	9		1	1	Attack	4	Special Skills	40	1	80	10	222	0	1	1600	21465	1											136	55											21474	3	10															
9204	KO	9		1	1	Attack	2	Enhancement Skills	50	1	83	10	225	0	1	2000	21465	1											150	60											21474	3	10															
9205	Tripping Power	9		1	1	Attack	2	Enhancement Skills	40	1	84	10	226	0	1	1600	21465	2											160	70	5	140									21474	4	10	21474	14	10												
9206	Heat Cancel	9		1	3	Status	2	Enhancement Skills	30	1	85	10	227	0	1	1200													54	40											21474	4	10															
9207	Cold Res	9		1	3	Status	2	Enhancement Skills	20	1	86	10	228	0	1	800													51	35											21474	4	10															
9234	Gourmand	9		1	3	Status	4	Special Skills	10	1	110	10	234	0	1	400													51	35											21474	4	10															
9235	Unscathed	9		1	1	Attack	2	Enhancement Skills	70	1	111	10	235	0	1	2800	21465	5											159	45											21474	3	10															
9237	Water Res +1	9		1	2	Defense	3	Element	20	1	113	10	237	0	1	800													54	35											21474	4	10															
9238	Water Res +2	9		1	2	Defense	3	Element	40	1	113	15	238	0	1	1600													52	45											21474	5	10															
9241	Fire Res +1	9		1	2	Defense	3	Element	20	1	114	10	241	0	1	800													55	35											21474	4	10															
9242	Fire Res +2	9		1	2	Defense	3	Element	40	1	114	15	242	0	1	1600													55	45											21474	5	10															
9245	Thunder Res +1	9		1	2	Defense	3	Element	20	1	115	10	245	0	1	800													55	35											21474	4	10															
9246	Thunder Res +2	9		1	2	Defense	3	Element	40	1	115	15	246	0	1	1600													57	45											21474	5	10															
9249	Dragon Res +1	9		1	2	Defense	3	Element	20	1	116	10	249	0	1	800													53	35											21474	4	10															
9250	Dragon Res +2	9		1	2	Defense	3	Element	40	1	116	15	250	0	1	1600													56	22											21474	3	10															
9253	Ice Res +1	9		1	2	Defense	3	Element	20	1	117	10	253	0	1	800													55	35											21474	4	10															
9254	Ice Res +2	9		1	2	Defense	3	Element	40	1	117	15	254	0	1	1600													55	45											21474	5	10															
9258	Speed Sharpening	9		1	1	Attack	4	Special Skills	30	1	119	10	258	0	1	1200													55	40											21474	4	10															
9259	High Speed Sharpening	9		1	1	Attack	4	Special Skills	70	1	119	15	259	0	1	2800	21465	6											163	50	5	200									21474	3	10	21474	20	10												
9261	Stun Lock	9		1	1	Attack	2	Enhancement Skills	50	1	120	10	261	0	1	2000	21465	1											156	60											21474	3	10															
9264	Recovery Up	9		1	2	Defense	4	Special Skills	20	1	123	10	264	0	1	800													55	35											21474	4	10															
9265	Recovery Up Large	9		1	2	Defense	4	Special Skills	30	1	123	15	265	0	1	1200													104	50											21474	3	10															
9267	Herbal Daren	9		1	3	Status	4	Special Skills	10	1	124	10	267	0	1	400													55	35											21474	4	10															
9289	Negate Bleeding	9		1	2	Defense	4	Special Skills	50	1	135	10	290	0	1	2000	21465	1											142	60											21474	3	10															
10001	Attack Up (S)	10		1	1	Attack	1	Basic Skills	20	1	1	10	1	0	1	800													52	35											21474	4	10															
10002	Attack Up (M)	10		1	1	Attack	1	Basic Skills	40	1	1	15	2	0	1	1600													55	45											21474	5	10															
10003	Attack Up (L)	10		1	1	Attack	1	Basic Skills	60	1	1	20	3	0	1	2400	21465	2											158	70											21474	4	10															
10004	Attack Up (XL)	10		1	1	Attack	1	Basic Skills	80	1	1	25	4	0	1	3200	21465	5											163	45	5	180									21474	3	10	21474	18	10												
10005	Attack Up (XXL)	10		1	1	Attack	1	Basic Skills	100	1	1	30	5	0	1	4000	21465	10											160	200	5	400									21474	10	10	21474	40	10												
10010	Defense Up (S)	10		1	2	Defense	1	Basic Skills	10	1	2	10	10	0	1	400													51	35											21474	4	10															
